title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Attentat de Nice : Simone Barreto Silva, une femme solaire et généreuse	"Parmi les trois victimes de l’attentat islamiste commis jeudi 29 octobre dans une église à Nice (Alpes-Maritimes) se trouve la franco-brésilienne Simone Barreto Silva. Une femme qui croquait la vie à pleines dents, d’après ses proches.Elle se nommait Simone Barreto Silva. Elle est l’une des trois malheureuses victimes de l’attentat terroriste commis dans une église de Nice (Alpes-Maritimes), jeudi 29 octobre. Cette femme de 44 ans était arrivée du Brésil il a 30 ans et avait suivi une formation culinaire en 2018, après avoir été aide-soignante. Les équipes de France Télévisions l’avait rencontrée dans les cuisines d’un grand hôtel. Une femme généreuse \"J’apprends tout, surtout le commencement, la base et après tous les bons conseils par rapport aux mots techniques, beaucoup de fruits et légumes que je ne connaissais pas\", témoignait-elle alors. Le chef qui l’a formée se souvient d’une femme \"qui croquait la vie, toujours rayonnante, joyeuse\". Son amie Myriam Touil avait aussi rencontré la concernée lors de ce stage de cuisine. \"Malgré le peu de temps qu’elle avait devant elle avec ses enfants, sa formation, elle était là pour les autres. Le sourire, elle le gardait en toutes circonstances\", observe-t-elle."	Elsa Pallot	France 2	10	30	2020
Attentat de Nice : l'identité de deux des trois victimes a été dévoilée	"Après l’attentat terroriste qui a coûté la vie à trois personnes, jeudi 30 octobre, dans une église à Nice (Alpes-Maritimes), l’ensemble de la ville se réveille choquée, vendredi. Mais qui sont les victimes ?Nice (Alpes-Maritimes) se réveille choquée vendredi 30 octobre. La veille, un attentat terroriste a coûté la vie à trois personnes dans une église. Parmi les victimes, on compte deux femmes, dont une franco-brésilienne, et un homme, Vincent Loquès. Ce dernier était le sacristain de la basilique depuis dix ans. Ce père de deux enfants aurait fêté ce vendredi ses 55 ans. Les paroissiens sont bouleversés. \"Tous les matins, je le voyais ouvrir les portes et maintenant je sais que je ne pourrai plus le voir\", déclare ainsi une fidèle, en pleurs. Des habitants extrêmement émus Laure Male, une autre paroissienne, ne peut contenir ses larmes : \"C’est un choc. Je le voyais toujours en train de marcher, d’allumer les bougies.\" Par ailleurs, une femme de 60 ans a été tuée mais son identité n’a pas été révélée. La seconde est Simone Baretto Silva, d’origine brésilienne. Elle avait suivi une formation en cuisine. \"Ce qui décrit Simone, c’est le sourire. Elle le gardait dans toutes les circonstances\", témoigne aussi l'une de ses amies."	Pierre-Yves Grenu	France 3	10	30	2020
Attentat de Nice : la Nation a rendu hommage aux trois victimes	"Nadine Devillers, Simone Barreto-Silva et Vincent Loquès, victimes de l'attentat de l'église Notre-Dame de Nice, ont reçu l'hommage de la Nation ce samedi matin. La cérémonie s'est déroulée en présence de Jean Castex et de Nicolas Sarkozy.  Ce samedi matin, la cérémonie d'hommage aux trois victimes de l'attentat de Nice a été organisée sur la colline du château, surplombant la Méditerranée. Elle a été présidée par le Premier ministre Jean Castex, entouré de trois autres membres du gouvernement. L'ancien président Nicolas Sarkozy ainsi qu'un proche de Christian Estrosi, maire de la ville, ont également été présents. Un à un, les portraits de Nadine Devillers, de Simone Barreto-Silva et de Vincent Loquès ont été portés par leurs proches. \"L'indifférence\" de Gilles Bécaud, la chanson préférée de la première victime, ainsi qu'un titre de Gilberto Gil pour la franco-brésilienne, ont été diffusés sur place. On a aussi cité un poème de Victor Hugo pour le sacristain de la basilique. Au même moment devant l'église Notre-Dame, les Niçois continuent de rendre hommage aux victimes à leur manière. Certains y ont déposé des fleurs et des messages de soutien neuf jours après l'attaque terroriste et quatre ans après l'attentat de la promenade des Anglais."	""	TF1	11	7	2020
Attentat de Nice : la ville se réveille profondément endeuillée	"Après l’attentat terroriste qui a coûté la vie à trois personnes, jeudi 29 octobre, dans une église à Nice (Alpes-Maritimes), l’ensemble de la ville se réveille profondément choquée, vendredi.C’est une ville endeuillée et meurtrie qui se réveille vendredi 30 octobre. Jeudi 29 octobre, un attentat terroriste a coûté la vie à trois personnes dans une église à Nice (Alpes-Maritimes). Les habitants sont emplis de tristesse et de colère. Au pied de la basilique Notre-Dame, des bougies ont été déposées. \"Ce qui se passe en France comme à Nice, c’est la goutte d’eau\", estime une jeune femme au bord des larmes. Des habitants choqués \"C’est vraiment très dur pour nous les Niçois, je n’ai pas de mots\", renchérit un passant. Beaucoup connaissaient le sacristain de l’église, à l’instar d’un catholique pratiquant venu lui aussi déposer une bougie : \"Je suis choqué, je n’ai même pas dormi hier soir. Ça me bouleverse, ça me fait trembler\", témoigne-t-il, extrêmement ému. Une mère de famille qui a perdu sa fille lors de l’attentat sur la promenade des Anglais en 2016 est aussi présente : \"Je suis meurtrie dans mon corps, dans ma tête. Je suis un peu perdue face à toute cette violence, cette horreur.\""	Pierre-Yves Grenu	France 3	10	30	2020
Attentat de Nice : les catholiques rendent hommage aux victimes	"Vendredi 30 octobre, l’émotion reste extrêmement vive au sein de la communauté catholique, après l'attentat qui a coûté la vie à trois personnes, la veille, dans la basilique Notre-Dame de Nice (Alpes-Maritimes).La ville de Nice (Alpes-Maritimes) vit un cauchemar depuis l’attentat terroriste qui a coûté la vie à trois personnes dans la basilique Notre-Dame, jeudi 29 octobre. Au lendemain de la tuerie, la communauté catholique est particulièrement choquée et meurtrie. De nombreuses cérémonies sont organisées dans les églises, en dépit du confinement. Vendredi 30 octobre au matin, dans une église parisienne, des fidèles sont venus prier pour les victimes. \"Se permettre de faire des attentats au nom d’une religion, je trouve ça inadmissible\", juge une femme. Les catholiques restent unis \"Si un terroriste fait cela, c’est qu’il n’a rien compris à sa propre foi\", ajoute une autre. \"C’est inacceptable, ça me met presque en colère. Heureusement, en venant à la messe, ça apaise cette colère\", affirme une troisième fidèle. Le père Jean-Yves Tuataa, curé de l’Église Notre-Dame d’Auteuil, à Paris, a également rendu hommage aux victimes lors d’une messe, jeudi 29 octobre au soir. \"La parole apaise, déclare-t-il. Il faut accueillir ce mal pour répandre le bien.\""	Thomas Horeau	France 2	10	30	2020
Attentat de Nice : nouvelles gardes à vue	"À Nice, tandis que les hommages aux victimes de l'attentat de jeudi se poursuivent, l'enquête progresse avec l'arrestation d'un nouveau complice présumé ce samedi. Ce qui porte à quatre le nombre de personnes en garde à vue.  C'était sa passion. Nadine Devillers jouait encore sur scène il y a un mois. Elle est la première victime de la basilique de Nice. Après la terrible nouvelle, ses amis se sont réunis spontanément dans leur petit théâtre. Jean-Paul, un ami, témoigne : \"On a tous besoin de se retrouver. C'est très important. Faut qu'on soit solidaire. J'ai beaucoup de...\", dit-il en pleurant. \"Elle avait beaucoup de douceur. Et elle avait toujours le sourire malgré le fait qu'elle n'ait pas eu la vie facile. Elle est toujours présente pour les autres\", se confie l'une de ses amies. \"Nadine, c'était ça\", poursuit-elle en sanglotant. Émotion, chagrin de toute une ville pour les trois victimes assassinées. Tout au long de la journée devant la basilique, les Niçois ont continué de se rassembler. En parallèle, l'enquête progresse. Vendredi soir, dans le quartier nord de Nice, des policiers de la BRI et du RAID ont interpellé deux hommes de 33 et 35 ans. Et ce samedi après-midi, un quatrième homme a été arrêté dans le département. Selon nos informations, un Tunisien d'une trentaine d'années présenté comme proche de l'assaillant. Ce dernier est toujours hospitalisé. Les enquêteurs ne peuvent pas encore l'interroger. Ce sujet a été diffusé dans le journal télévisé de 20H du 31/10/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 31 octobre 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	10	31	2020
Attentat de Nice : trois personnes en garde à vue	"L'enquête sur l'attentat de Nice (Alpes-Maritimes) progresse : les perquisitions et les gardes à vue se sont multipliées vendredi 30 octobre au soir. Le journaliste de France Télévisions, Hugo Puffeney, fait le point.L'enquête sur l'attentat de Nice (Alpes-Maritimes) avance : deux nouvelles personnes ont été placées en garde à vue vendredi 30 octobre au soir. Il s'agit d'un homme de 35 ans, suspecté d'avoir été au contact du tueur, et d'un autre de 33 ans. \"Impossible, pour l'heure, d'établir leur rôle exact, indique le journaliste Hugo Puffeney, en direct de Nice. Cela fait suite aux perquisitions dans la soirée, aux alentours de 21 heures / 22 heures, dans un quartier de Nice : il y avait, dans la colonne d'intervention, le RAID, la BRI, ou encore des enquêteurs de la sous-direction antiterroriste\". L'assaillant, Brahim A., n'a toujours pas pu être mis en garde à vue Par ailleurs, depuis jeudi 29 octobre au soir, la première garde à vue est toujours en cours. \"En revanche, l'assaillant, Brahim A., n'a toujours pas été entendu par les enquêteurs\", reprend le journaliste. Il a reçu huit balles ; s'il a pu être opéré et si ses jours ne sont pas en danger, il reste grièvement blessé. \"Il n'est pas en état d'être entendu, conclut Hugo Puffeney. Il faudra donc attendre le feu vert des médecins pour commencer sa garde à vue\"."	Thomas Horeau	France 2	10	31	2020
Attentat de Paris : des conversations de Salah Abdeslam dévoilées	Salah Abdeslam était toujours resté silencieux devant les enquêteurs en Belgique. Mais les services de renseignement ont enregistré ses conversations avec ses codétenus.  Des confidences de Salah Abdeslam, le dernier auteur vivant de l'attentat du Bataclan, viennent d'être publiées. Pour les obtenir, les services de renseignement belges l'ont piégé dans la prison de Bruges. Dans ce document de neuf pages, il revient sur les premières minutes de sa cavale et sur le moment où il a jeté son gilet explosif. Salah Abdeslam raconte également sa fuite en Belgique et son arrestation. Ce sujet a été diffusé dans le journal télévisé de 13h du 11/01/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 11 janvier 2020 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	1	11	2020
Attentat de Vienne : avec plus d'une dizaine de personnes en garde à vue, l'enquête progresse	L'enquête se poursuit sur l'attentat survenu lundi 2 novembre au soir en plein centre de Vienne, en Autriche. 14 personnes ont été interpellées dans le pays, tandis que le profil de l'assaillant se précise.Sur les vitrines et dans les murs du quartier historique de Vienne (Autriche), des impacts de balles sont toujours visibles mercredi 4 novembre. Ils résultent de l'attentat qui a fait quatre morts et 22 blessés lundi 2 novembre. Désormais, les enquêteurs passent au crible la scène de crime pour tenter de comprendre comment a agi le terroriste, dont l'attaque a été revendiquée par le groupe État islamique mardi 2 novembre. L'assaillant condamné à 22 mois de prison en 2019 Le profil de l'assaillant se précise. Il s'agit d'un homme de 20 ans, répondant au nom de Kutjim Fejzulai. Originaire de Macédoine du Nord, il possède également la nationalité autrichienne. Il a été condamné à 22 mois de prison en 2019 après une tentative de départ en Syrie, mais a bénéficié d'une libération anticipée. Les enquêteurs tentent toujours de savoir s'il a agi seul, s'il a bénéficié de complicité, ou si un autre tireur est en fuite. Mardi 3 novembre, 14 personnes ont été placées en garde à vue, ainsi que deux hommes interpellés en Suisse.	Pierre-Yves Grenu	France 3	11	4	2020
Attentat de Vienne : le profil de l'assaillant se précise	"L'enquête progresse, mercredi 4 novembre, sur l'attentat qui a fait quatre morts à Vienne, en Autriche, deux jours plus tôt. Dans la capitale, l'émotion est toujours vive, et le deuil difficile à faire en raison du confinement.Mercredi 4 novembre à Vienne, en Autriche, dans le quartier meurtri, plongé dans le silence du confinement, quelques habitants sont sortis déposer des fleurs et des bougies à l'endroit où un attentat a eu lieu lundi 2 novembre. Pour des Autrichiens qui se sentaient épargnés par la menace terroriste, la prise de conscience est brutale. \"J'ai toujours cru qu'on vivait dans la ville la plus sûre d'Europe ; maintenant on voit ça, juste en bas de chez nous\", souffle une passante. L'assaillant avait suivi un programme de déradicalisation Âgé de 20 ans, le tueur habitait dans une cité populaire ; ses voisins ignoraient qu'il avait suivi un programme de déradicalisation pour avoir tenté de partir en Syrie. Il avait réussi à berner les services de justice et même son avocat de l'époque, en 2019. Après son geste, le gouvernement autrichien est passé très vite à l'offensive : le chancelier autrichien Sebastian Kurz demande à l'Union européenne une véritable concertation sur la question de l'islam politique. Il dit être déjà en contact avec Emmanuel Macron sur ce thème."	Thomas Horeau	France 2	11	4	2020
Attentat du Bataclan : deux pères que tout oppose face au terrorisme	"Deux hommes que tout opposait viennent d'écrire un livre. L'un a perdu sa fille dans les attentats du 13 novembre 2015 au Bataclan, l'autre était le père d'un des terroristes. Une leçon de tolérance et de résilience.C'est un dialogue bouleversant entre deux pères endeuillés. Georges Salines a perdu sa fille Lola, au Bataclan, alors qu'Azdyne Amirour a perdu son fils Samy, l'un des trois kamikazes. Lola était innocente, Samy coupable. Azdyne Amimour a voulu cette rencontre. \"C'était pour témoigner envers ce qui est arrivé. C'était également une thérapie pour moi, et pour lui dire que je condamne avec force tout ce qui s'est passé\", explique-t-il. Un homme rongé par la culpabilité Son fils est le premier terroriste abattu sur la scène du Bataclan. En fac de droit, il s'était radicalisé jusqu'à son départ en Syrie en 2013. \"Je ne croyais pas une seconde qu'il serait capable de faire un geste pareil\", précise Azdyne Amimour. Au fil des entretiens, le père de Lola écoute longuement cet homme, rongé de culpabilité. Il ne juge pas, il veut seulement comprendre. La tragédie aurait pu les opposer, mais ils en tirent au contraire un livre, Il nous reste les mots, rédigé à deux, sans haine ni préjugé."	Thomas Horeau	France 2	1	10	2020
Attentat du Bataclan : témoignage de Stéphane Toutlouyan, un ancien otage	"Stéphane Toutlouyan avait 49 ans quand il s'est rendu au concert du groupe Eagles of Death Metal, le 13 novembre 2015. Une soirée qui s'est transformée en cauchemar quand il est devenu l'otage des terroristes. Cinq ans plus tard, il a accepté de se confier à France Télévisions.Stéphane Toutlouyan est un survivant, un ancien otage toujours ému cinq ans après lorsqu'il revient au Bataclan. Le 13 novembre 2015, il est au premier étage lorsque les terroristes entrent dans la salle. Les coups de feu et les cris entrainent des mouvements de panique dans la fosse. Comme les autres spectateurs, l'informaticien tente de s'enfuir, mais c'est trop tard. Armés de kalachnikovs et de ceintures d'explosifs, les terroristes sont là, face à lui. Contre toute attente, les deux hommes ne tirent pas. \"À ce moment-là, je pense que je vais mourir, se remémore Stéphane Toutlouyan. À plus ou moins longue échéance, mais je ne vois pas comment on va s'en sortir\". Le petit groupe de survivants continue à se voir Commence alors un huis-clos terrifiant : 2h30 de face à face avec les terroristes. Ils emmènent la dizaine d'otages dans un couloir. Devant chaque fenêtre, chaque porte, ils placent les prisonniers en guise de boucliers humains. À 00h20, les unités d'élite donnent enfin l'assaut : les terroristes sont abattus et les otages libérés. Depuis, le petit groupe de survivants continue à se voir plusieurs fois par mois. Cinq ans après, Stéphane Toutlouyan a repris le travail et le fil de sa vie, mais il lui aura fallu l'aide de sa compagne et un an de psychothérapie."	Pierre-Yves Grenu	France 3	11	13	2020
Attentat du RER B : Boualem Bensaïd demande sa remise en liberté	"Boualem Bensaïd, l’auteur de l’attentat de 1995 contre le RER B, à la station Saint-Michel, à Paris, demande sa remise en liberté. La justice doit examiner cette demande jeudi 28 mai.C’est l’une des figures du terrorisme en France. Le nom de Boualem Bensaïd renvoie à des images qui ont marqué le pays en 1995. La série d'attentats du Groupe islamique armé (GIA) a causé la mort de huit personnes et fait 200 blessés. Arrêté quelques mois après les attaques, Boualem Bensaïd a été condamné à la prison à perpétuité. Après vingt-cinq ans derrière les barreaux, son avocat va plaider, jeudi 28 mai, sa remise en liberté. \"Le droit permet aujourd’hui à Boualem Bensaïd de demander sa libération conditionnelle et son expulsion vers l’Algérie\", explique Me Romain Ruiz. Une remise en liberté peu probable Un rapport de la prison souligne le haut degré de dangerosité de Boualem Bensaïd, ainsi qu’un risque de récidive. La perspective de sa sortie effraie les victimes, comme Annick Brocheriou, qui a perdu sa fille dans les attentats. Insupportable pour cette mère d’imaginer le terroriste libre. La décision devrait être rendue d’ici quelques semaines. La remise en liberté de Boualem Bensaïd semble peu probable à ce stade."	Thomas Horeau	France 2	5	28	2020
Attentat à Conflans-Sainte-Honorine : les réactions de la classe politique	"La classe politique a réagi et exprimé son indignation après l'assassinat d'un professeur d'histoire à Conflans-Sainte-Honorine, survenu vendredi 16 octobre.Depuis l'assassinat d'un professeur à Conflans-Sainte-Honorine (Yvelines), vendredi 16 octobre, la classe politique multiplie les réactions. \"L’islamisme nous mène une guerre : c’est par la force que nous devons le chasser de notre pays\", a écrit Marine Le Pen, présidente du Rassemblement national, sur Twitter. Le député LR des Alpes-Maritimes, Éric Ciotti, met en avant la nécessité d'un \"sentiment de mobilisation\". Un hommage solennel rendu à l'Assemblée nationale \"Plus que jamais, nous devons être unis face à la barbarie et à l’obscurantisme\", s'est exprimé l'ancien président de la République François Hollande sur Twitter, vendredi 16 octobre. Éric Coquerel, député La France insoumise de Seine-Saint-Denis, plaide pour que les \"syndicats enseignants prennent la tête d’un appel à rassemblement fraternel\". Un hommage solennel sera rendu à l'Assemblée nationale mardi 20 octobre pendant les questions au gouvernement."	Pierre-Yves Grenu	France 3	10	17	2020
Attentat à Nice : Monseigneur Éric de Moulins-Beaufort réagit	"L'attentat perpétré jeudi 29 octobre à Nice (Alpes-Maritimes) a visé un lieu de culte, une basilique catholique. Monseigneur Éric de Moulins-Beaufort, président de la conférence des évêques de France, réagit au micro de France 2.Jeudi 29 octobre, la basilique catholique de Nice (Alpes-Maritimes) a été visée par un attentat. Selon Monseigneur Éric de Moulins-Beaufort, président de la conférence des évêques de France, l'attentat visait les catholiques. \"L'assassin est entré dans une église [...], il s'est attaqué à des paroissiens et à des paroissiennes qui étaient des gens tout à fait ordinaires, si j'ose dire. Il les a attaqués en tant que chrétiens\", estime-t-il. Fermer les mosquées en signe de solidarité Le président du conseil français du culte musulman, Mohammed Moussaoui, a demandé, en signe de deuil et de solidarité, la fermeture des mosquées le week-end du 31 octobre. \"Cette irruption du terrorisme dans notre vie est un affront à notre foi et notre religion, a-t-il martelé en direct du 20 Heures. J'ai appelé tout de suite les musulmans de France à annuler toutes les festivités autour de la fête de la naissance du prophète de l'islam et à fermer tous les lieux de cultes à partir de ce soir\"."	Elsa Pallot	France 2	10	29	2020
Attentat à Nice : le profil de l'assaillant	"L'attentat perpétré à Nice (Alpes-Maritimes), jeudi 29 octobre, a coûté la vie à trois personnes. Dans la soirée, le profil et l'itinéraire de l'assaillant se sont précisés.Il a tué trois personnes. Après l'attentat perpétré dans la basilique Notre-Dame de l'Assomption à Nice (Alpes-Maritimes), le profil et l'itinéraire de l'assaillant se sont précisés jeudi 29 octobre dans la soirée. \"L'assaillant est un homme, rentré fin septembre en Italie via l'île de Lampedusa\", rapporte en direct de Nice le journaliste Didier Brignand. L'homme dit s'appeler Brahim A. et se présente de nationalité tunisienne. Il serait âgé de 21 ans. Des expertises en cours Son parcours se précise. \"Il est arrêté par la police le 4 octobre en Italie. Il est retrouvé dans un centre pour migrants à Bari (Italie) le 9 octobre, un centre géré par la Croix-Rouge. C'est la dernière trace que l'on a de lui\", rapporte Didier Brignand. Des expertises actuellement sont en cours. Le procureur du paquet antiterroriste doit tenir, au tribunal de Nice, une conférence de presse."	Elsa Pallot	France 2	10	29	2020
Attentat à Nice : retour sur l'attaque	"Jeudi 29 octobre, un attentat terroriste a frappé la basilique Notre-Dame de l'Assomption, à Nice (Alpes-Maritimes). France Télévisions revient sur les faits.Il est près de 9 heures, jeudi 29 octobre, lorsqu'un attentat se produit dans le centre de Nice (Alpes-Maritime). Un terroriste entre dans la basilique Notre-Dame, armé d'un couteau. Trois personnes sont tuées. Les policiers municipaux maîtrisent l'assaillant en tirant plusieurs coups de feu. Grièvement blessé, il est transporté à l'hôpital dans un état grave. Le terroriste revendique son acte À l'intérieur de l'église, deux personnes ont été égorgées. Une troisième femme, blessée au couteau, a pris la fuite. Les secours ne pourront rien faire ; elle décède peu de temps après. Alors qu'il était encore conscient, le terroriste a revendiqué l'attaque. \"Il ne fait aucun doute du sens du geste de l'auteur de ces actes, qui n'a cessé de répéter en boucle devant nous 'Allah akbar', alors qu'il était médicalisé sur place, a déclaré Christian Estrosi, le maire LR de Nice. Quel était le sens de son geste, sa détermination ?\"."	Elsa Pallot	France 2	10	29	2020
Attentat à la préfecture de Police : y a-t-il eu des failles ?	"En octobre 2019, l'attentat de la préfecture de police de Paris faisait quatre morts. Selon les informations de France Télévisions, l'enquête a montré une succession de signaux de radicalisation.Le 3 octobre 2019, Mickaël Harpon, informaticien à la direction du renseignement, assassinait quatre policiers à coup de couteau avant d'être abattu. Sa radicalisation avait inquiété ses collègues, mais pas sa hiérarchie. L'enquête révèle la dérive de cet agent administratif en poste dans un service anti-terroriste. Les familles veulent aujourd'hui comprendre. \"C'est très choquant pour elles de penser que leur proche a pu être tué par leur collègue de travail, dans un lieu aussi sécurisé que celui-là. Il va falloir qu'on leur donne des éléments de compréhension\", explique Guillaume Denoix de Saint-Marc, directeur général de l'association française des victimes du terrorisme. Depuis 2017, 32 attentats ont été déjoués \"Il n'y a pas de risque zéro, on doit le dire aux Français. Par contre on peut mettre d'avantage de moyens, de renseignements, de contraintes, de suivi, pour prévenir ces risques\", explique Gérald Darmanin sur le plateau de France 3. Depuis 2017, 32 attentats ont été déjoués. Au sujet de l'attentat de la préfecture de Paris, il ajoute : \"Il y a une enquête. Elle donnera tout. Le ministère de l'Intérieur sera à la disposition de la justice pour dévoiler tous les documents qui seront demandés.\""	Philippe Denis	France 3	10	2	2020
Attentats dans les Yvelines : le scénario de l'attaque	"Après l'attentat de Conflans-Sainte-Honorine (Yvelines) qui a coûté la vie à Samuel Paty, enseignant d'histoire-géographie, le scénario de l'attaque semble se préciser. Anne-Claire Poignard, journaliste pour France Télévisons, était en direct de Levallois-Perret, lundi 19 octobre.Après l'attentat terroriste qui a coûté la vie à Samuel Paty, vendredi 16 octobre en Yvelines, le scénario de l'attaque se précise. La journaliste Anne-Claire Poignard était en direct de Levallois-Perret (Hauts-de-Seine). Elle explique : \"Selon nos informations, le jeune Tchétchène aurait rôdé autour du collège de Conflans-Sainte-Honorine dans l'heure qui a précédé l'attaque. C'est là qu'il aurait sollicité plusieurs élèves. Un collégien âgé de 14 ans lui aurait livré des informations pour identifier le professeur, sans savoir à qui il s'adressait\". En l'échange de ses informations, le terroriste aurait promis plusieurs centaines d'euros. Le collégien a été placé en garde à vue puis relâché. Une signalisation auprès des services de police Une autre interrogation subsiste au cœur de l'enquête, celle du basculement du terroriste. \"On sait désormais que dès cet été, sur un compte internet, le jeune avait posté des appels à la violence, ainsi qu'une photo de décapitation\", rapporte Anne-Claire Poignard. Ces éléments avaient donné lieu à une signalisation auprès des services de police en charge de la surveillance des réseaux sociaux. Les enquêteurs examinent le téléphone portable du terroriste afin de déterminer avec qui ce dernier était en contact."	Pierre-Yves Grenu	France 3	10	19	2020
Attentats de 1995 : la justice examine la demande de libération de Boualem Bensaïd	"Le terroriste du RER B, Boualem Bensaïd, sera-t-il libéré ? Sa demande est examinée par la justice, jeudi 28 mai. Détenu depuis vingt-cinq ans, il avait été condamné à la perpétuité, étant considéré comme celui qui a posé la bombe.C’est l’une des figures du terrorisme en France. Le nom de Boualem Bensaïd renvoie à des images qui ont marqué le pays en 1995. La série d'attentats du Groupe islamique armé (GIA) a causé la mort de huit personnes et fait 200 blessés. Arrêté quelques mois après les attaques, Boualem Bensaïd a été condamné à la prison à perpétuité. Après vingt-cinq ans derrière les barreaux, son avocat va plaider, jeudi 28 mai, sa remise en liberté. \"Le droit permet aujourd’hui à Boualem Bensaïd de demander sa libération conditionnelle et son expulsion vers l’Algérie\", explique Me Romain Ruiz. Un risque de récidive selon un rapport Un rapport de la prison souligne le haut degré de dangerosité de Boualem Bensaïd, ainsi qu’un risque de récidive. La perspective de sa sortie effraie les victimes, comme Annick Brocheriou, qui a perdu sa fille dans les attentats. Insupportable pour cette mère d’imaginer le terroriste libre. La décision devrait être rendue d’ici quelques semaines. La remise en liberté de Boualem Bensaïd semble peu probable à ce stade."	Pierre-Yves Grenu	France 3	5	28	2020
Attentats de 2015 : ces trois jours qui ont marqué la France	Mercredi 2 septembre s’ouvrira le procès des attentats de Charlie Hebdo et de l’Hyper Cacher. Retour sur trois jours qui ont ébranlé la France.Paris, mercredi 7 janvier 2015 à 11h30, deux hommes lourdement armés entrent dans l’immeuble du 10 rue Nicolas Appart. Une fusillade vient d’éclater. Les frères Kouachi ont abattu onze personnes dans la rédaction de Charlie Hebdo, parmi lesquels les dessinateurs Charb, Tignous, Cabu et Wolinski. François Hollande se rend sur les lieux en urgences. La France vient de basculer dans l’horreur. Moins de 24h plus tard, une policière municipale Clarissa Jean-Philippe, 26 ans, est abattue en pleine rue à Montrouge (Hauts-de-Seine) par un proche des frères Kouachi, Amedy Coulibaly. Toutes les polices de France sont à la recherche des terroristes. Au petit matin, les frères Kouachi sont repérés dans une imprimerie de Dammartin-en-Goële (Seine-et-Marine) où débute une prise d’otage. La France honore la mémoire des dix-sept victimes de ces attentats Au même moment, une autre prise d’otage se déroule en plein Paris. Dans un magasin Hyper Cacher porte de Vincennes, Amedy Coulibaly assassine un employé et trois clients du magasin. L’Élysée prend la décision de lancer l’assaut. Les trois terroristes sont abattus et les vingt-huit otages sont relâchés vivants. La France honore ses forces de l’ordre et salut la mémoire des dix-sept victimes de ces attentats. Le pays rassemblé ignore alors qu’une autre vague terroriste ensanglantera bientôt Paris.	Pierre-Yves Grenu	France 3	9	1	2020
Attentats de 2015 : les complices des terroristes en première ligne	"Les procès des attentats de janvier 2015 va marquer l’histoire. En direct depuis le tribunal judiciaire mercredi 2 septembre, la journaliste Nathalie Perez revient sur ce première matinée marquante.Seulement onze accusés sont présents pour la première journée du procès des attentats de janvier 2015 mercredi 2 septembre. Ils sont soupçonnés d’avoir aidé de près ou de loin les auteurs des attentats. \"Tout l’enjeu de ce procès sera de savoir si les complices étaient au courant des projets meurtriers des terroristes\", explique la journaliste Nathalie Perez, en direct depuis le Palais de justice de Paris. Quel rôle ont joué les accusés ? Et d’ajouter : \"Ils sont onze avoir pris place dans des box vitrés de la Cour d’assises. Ils sont soupçonnés d’avoir fourni des armes, d’avoir participé à la logistique comme d'avoir trouvé des véhicules ou d'avoir trouvé des appartements qui ont servi de planques. Mais tous affirment qu’ils pensaient aider à la préparation d’un braquage. Les trois absents sont en fuite ou présumés morts.\""	Pierre-Yves Grenu	France 3	9	2	2020
Attentats de Charlie Hebdo et de l’Hyper Cacher : le début d’un procès très attendu	"Accusé d’avoir aidé Amedy Coulibaly à se procurer des armes pour l’attentat de Charlie Hebdo et de l’Hyper Cacher, Ali Polat s’est exprimé vendredi 4 septembre face aux juges.Une séance très spéciale s’est tenue vendredi 4 septembre. Les juges ont entendu la défense d’Ali Polat. Cet homme est suspecté d’avoir été le complice d’Amedy Coulibaly, l’un des responsables des attentats de Charlie Hebdo et de l’Hyper Cacher. Au terme de ce procès, il pourrait écoper d’une lourde peine : la réclusion criminelle à perpétuité. Il aurait aidé Amedy Coulibaly à s’armer \"Les juges d’instructions considèrent qu’il a joué un rôle absolument central, absolument clé à toutes les étapes de ce projet criminel notamment en permettant à son ami Amedy Coulibaly de se procurer des armes\", rapporte le journaliste Éric Pelletier. De son côté, Ali Polat réfute ses accusations, assurant qu’il ne faisait pas partie d’un projet djihadiste. S’il reconnaît avoir fait des erreurs, il ne mélangerait pas ça avec ses convictions religieuses."	Philippe Denis	France 3	9	4	2020
