title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Belgique : immense carambolage avec le brouillard	Enorme carambolage en Belgique. Des dizaines de voitures encastrées les unes dans les autres. Certaines ont été broyées. Les témoins évoquent un mur de brouillard pour expliquer l'accident. Le1er carambolage s'est produit vers 9h30, sur l'autoroute E19, dans le Nord-Ouest de la Belgique. 30 à 50 véhiucles ont été victimes de cette collision en chaîne. Certaines voitures ont été complètement écrasées. D'autres conducteurs n'ont trouvé leur salut qu'en projetant leur véhicule sur les bas-côtés de l'autoroute. Les automobilistes ont été surpris par une nappe de brouillard. On ne voyait plus rien, j'ai ralenti et on m'est rentré dedans trois fois. Toutes les voitures se percutaient, j'ai eu peur, un camion arrivait derrière moi, il a réussi à s'arrêter. Il y a eu deux autres carambolages, l'un dans le même sens. Le dernier, sur l'autre voie de l'autoroute. Les secours sont arrivés très vite, 400 pompiers sont intervenus. Selon les autorités, il y a un mort, 5 personnes dans un état très grave et une cinquantaine de blessés.	""	France 2	12	3	2013
Belgique : l'adieu d'Albert II à son peuple	L'adieu du roi des Belges à son peuple. Dans un dernier discours prononcé à la veille de la fête nationale, Albert Il a appelé à la cohésion entre Flamands et Wallons. Il abdiquera demain pour laisser le trône à son fils Philippe.	""	France 2	7	20	2013
Belgique : services diversifiés à la Peost	Elle fabrique même des plaques d'immatriculation, qu'elle livre à domicile en 24 heures chrono. Mais aussi des cartes grises ou des PV routiers. Elle a l'uniforme et la camionnette de la poste mais cette factrice belge ne livre jamais de courrier. Bonjour ! Je viens chercher la commande. Chaque matin, dans cette petite ville de Wallonie, elle commence sa tournée en faisant des achats. Les gens continuent à voir leur facteur tous les jours, et ils sont étonnés de nous voir arriver avec leurs courses. Les courses de sa première cliente : produits bio, nourriture pour chien, et deux chariots de supermarché remplis livrés en pleine campagne. Il y a un énorme choix, un marchand de vin, un maraîcher. Des magasins qui ne sont pas sur mon parcours habituel et dont je bénéficie grâce à ce service. Vous pourrez mettre votre code. Ce service de la poste coûte moins de 10 euros. Pour la factrice, c'est un nouveau métier. Au lieu du courrier, on permet aux gens d'avoir leurs courses chez eux. C'est agréable, on peut échanger quelques mots. Pour survivre, la poste belge s'invente de nouvelles activités. Dans ces locaux ultramodernes, elle imprime la moitié des factures des entreprises du royaume. Les sociétés dé télécoms, les sociétés pétrolières, Iés banques. Les entreprises qui correspondent massivement avec leurs clients. La poste imprime aussi les ordonnances des médecins, les cartes grises pour les voitures, les PV de circulation, et elle fabrique toutes les plaques d'immatriculation belges. Les facteurs les livrent ensuite à domicile en moins de 24 heures. Cette modernisation à marche forcée a aussi son revers. Des dizaines de bureaux de poste ont fermé, la Belgique est le pays l'Europe qui en a le moins par habitant, trois fois moins qu'en France, par exemple.	""	France 2	11	25	2013
Belgique : une dizaine de morts dans le crash d'un avion	600 femmes accouchent chaque année ici. Un avion, avec a son bord des parachutistes, s'est écrasé en Belgique dans la région de Namur. L'accident aurait fait une dizaine de morts. L'avion de tourisme est entièrement désintégré. A son bord, 11 personnes. 10 parachutistes civils et le pilote. Il est un peu plus de 15h30 lorsque des témoins voient que l'appareil ne vole pas normalement, jusqu'à ce qu'il se disloque en plein vol. Il y a un grand boom et son aile se détache. L'avion pique ensuite. Ces mêmes témoins vont tenter de sauver les survivants. Mais en vain. Car l'appareil prend feu. Selon les premières constatations, les parachutistes n'ont pas eu le temps de s'échapper. Au sol, on peut constater qu'il y a 3 parachutes ouverts. Ce qui laisse supposer que 3 personnes auraient tenté de le faire. Le Premier ministre s'est rendu sur place. Le roi des Belges est attendu aussL. Trois personnes ont été victimes d'un lynchage à Madagascar, il y a deux semaines, et parmi elles, un Français.	""	France 2	10	19	2013
Belgique : une monarchie moderne	Après deux jours de navigation, ils se réveilleront à Tunis. La Belgique s'apprête à vivre un week-end particulier, avec le départ d'Albert Il et l'arrivée de Philippe, son fils, sur le trône. Un nouveau souverain qui va devoir s'adapter et se moderniser pour que la monarchie puisse tout simplement continuer à exister. Les larmes de la reine Paola, devant des milliers de Belges venus les remercier pour leurs 20 années de règne. Albert Il et son épouse ont du mal à contenir leur émotion. Cette scène de liesse populaire se déroule à Liège en Wallonie, la partie francophone du royaume. Mais au Nord de la frontière linguistique, en Flandre, à Gand, les souverains ont été accueillis par une foule clairsemées et par les cris de nationalistes extrémistes venus réclamer la mort de la Belgique. Le futur roi Philippe devra convaincre les Flamands de l'utilité de la monarchie. Ce ne sera pas chose facile, la NVA, le parti politique le plus puissant au Nord, demande déjà que les pouvoirs du nouveau souverain soient réduits. On veut comme les autres monarchies modernes en Europe, on veut changer le rôle politique du roi. Le roi des Belges n'aurait donc plus qu'une fonction protocolaire. Aujourd'hui, il joue un rôle capital dans la formation des gouvernements. Pour les Belges francophones, plus royaliste que les Flamands, ce serait dangereux pour l'unité du pays. Le roi d'avoir un rôle d'arbitre, au dessus de la mêlée, en tenant compté de l'intérêt général. Je crois que ces pouvoirs là peuvent être maintenus. Sans ce verrou la, on aurait beaucoup de problèmes. Mais la modernisation de la monarchie Belge a déjà commencé. Les membres de la famille royale paieront des impôts, leurs dépenses seront contrôlées. Autant dire une révolution. Dimanche, Philippe deviendra le 7e roi de Belgique. Par rapport à ses prédécesseur, ce sera le souverain qui sera le plus contraint d'évoluer.	""	France 2	7	19	2013
Belle-Ile-en-Mer : visite à l'hôpital	Belle-île-en-Mer, Bretagne : 5 200 habitants à l'année, 35 000 en été. 4 médecins généralistes et un hôpital, où l'on soigne tous les maux de l'été. 24 h dans cet hôpital, c'est l'immersion de ce vendredi soir. 45 minutes de bateau depuis Quiberon pour la plus grande des îles bretonnes. Son charme a attiré autrefois Claude Monet ou Sarah Bernard. Aujourd'hui, 360.000 visiteurs font chaque année la traversée. Belle-Ile, ses côtes découpées, ses sentiers côtiers, ses ports, ses phares et son hôpital. Avec son sac à dos et ses tennis, il a des allures de touriste, mais il est médecin : c'est l'un des 4 généralistes de l'île. 5.200 habitants a l'année et jusqu'à 35.000 pendant les vacances. C'est son premier été ici. Avant, il était médecin de campagne. Des consultatsions a la chaîne, alors il voulait changer. J'avais des journées marathon. Ici, c'est assez relax. Relax ? Pas longtemps. Première urgence à 9 h du matin. Une Belliloise de 98 ans vient de tomber chez elle. Elle sera hospitalisée à l'étage. La salle d'attente se remplit de touristes. Roméo, 5 ans, s'est cassé le bras juste avant les vacances. Son plâtre est trop serré. Ça fait du bruit. Il ne faut pas avoir peur. Refaire un plâtre, réhydrater une personne âgée, prendre en charge un infarctus, un médecin doit tout faire ici. On rend vraiment service aux gens. On fait une radio ? Tu es prêt. Romeo repartira avec un nouveau plâtre et le droit de se baigner. Il pourra retrouver les plages aux eaux transparentes et de sable fin, qui font le bonheur des enfants, en général. Pas celui d'Hélène, 5 ans, qui s'est cognée le pied sur un rocher. C'est une fracture du gros orteil. Cette manipulatrice radio est presque retraitée. Elle vit sur le continent, mais vient ici chaque été depuis 7 ans en renfort. Des marcheurs se font des entorses. Grands classiques à Belle-Ile, les accidents de vélo ou de voile. Cette adolescente s'est cognée la tête en bateau. Traumatisme crânien, et impossible de vérifier sur place. Il faut aller sur le continent et là, une seule solution. On prend zéro risque. Chaque année, l'hôpital demande entre 80 et 100 évacuations par hélicoptère, surtout l'été. Midi à Belle-Ile, les terrasses se remplissent. C'est la fin du marche, bientôt l'heure du déjeuner, sauf pour le docteur. Un autre patient vient d'arriver. Une infection du pied pour ce randonneur breton. Tirez la langue. Vous êtes bien hydratée. Une malade chronique, hospitalisée entre ses chimiothérapies. Retour en salle de soins pour une plaie au bras d'une femme de 92 ans, dont 43 années de vacances à Belle-Ile, et cinq points de suture. C'est pire que de faire une boutonnière à la main. Une occasion d'apprendre, pour la jeune infirmière. Une infirmière supplémentaire pour aider les médecins pendant l'été. Ce Hollandais s'est coupé le pouce. C'est Justine qui s'occupe du pansement. Diplômée depuis une semaine, elle a choisi Belle-Ile. J'aime bien l'ambiance. J'apprends beaucoup de choses. A 21 h, quand elle pose sa blouse, Justine peut profiter de sa soirée. On peut se promener. Ça change du continent. C'est sympa. A l'heure où le soleil se couche, l'hôpital veille. Au milieu de la nuit, aux urgences, Mélanie, 30 ans. Elle vit à Belle-Ile et attend son premier enfant. Elle ressent de fortes contractions un mois avant l'accouchement. Sauf urgence, on n'accouche plus à Belle-Ile, la maternité est fermée Pour décider s'il y a urgence ou si elle peut attendre le bateau du matin, elle parle au médecin régulateur sur le continent. Ça s'est calmé, mais ça ne s'arrête pas. Pas question de prendre de risques. Ce sera l'évacuation en hélicoptère a 4 h 30 du matin. Une mesure de précaution : Mélanie n'a pas accouché cette nuit. Sa petite fille devrait naître dans les jours qui viennent, et grandir à Belle-Ile.	""	France 2	8	2	2013
Benjamin Millepied nommé à l'Opéra de Paris	Merci Jean-Daniel. De la danse pour terminer. On l'appelle parfois le David Beckham de l'opéra. Comme lui, il a été très précoce. Comme lui, c'est un chef d'entreprise et comme lui, il est marié à une star : Natalie Portman. Benjamin Millepied va devenir le directeur des ballets de l'opéra de Paris. A 35 ans seulement, c'est une consécration. Maryse BURGOT et Laurent DESBOIS l'ont rencontré, voici leur reportage.((******))	""	France 2	2	19	2013
Bernard Tapie : une instruction tendue	La vision du dossier n'est pas la même des deux côtés. Cette instruction risque d'être tendue. Les trois juges d'instruction chargés du dossier ont le sentiment d'être face à un simulacre d'arbitrage. Ils ont de nouveau mis en examen un des arbitres, Pierre Estoup, pour faux et usage de faux. Bernard Tapie veut apporter la preuve que cet arbitrage s'est passé dans les règles de l'art. Il se dit victime d'un acharnement médiatique, judiciaire et politique. Rappelons qu'il a d'ailleurs fait l'objet récemment d'une information judiciaire.	""	France 2	11	7	2013
Bernard Tapie invité du 20h demain	Bernard Tapie qui sera l'invité du 20h demain soir.	""	France 2	6	30	2013
Bernard Tapie toujours en garde à vue	Bernard Tapie est toujours entendu par les enquêteurs de la brigade financière. Sa garde à vue a été prolongée dans l'enquête sur l'arbitrage qui lui a permis d'obtenir 403 millions d'euros. C'était en 2008 pour solder son litige avec le Crédit Lyonnais sur la revente d'Adidas. Cette garde à vue peut légalement se prolonger jusqu'à vendredi. Coup de filet antiterroriste hier matin en région parisienne.	""	France 2	6	25	2013
Besançon : initiative originale sur les ordures ménagères	Que vous soyez propriétaire ou locataire, vous payez un impôt sur les ordures ménagères. Pour encourager les bonnes pratiques de tri, et réduire le volume des déchets, une redevance incitative a été mise en place à Besançon. Le système plutôt efficace, permet de réduire la facture des particuliers. Bonne nouvelle, la taxe d'habitation de ce retraité a baissé grâce à une collecte des ordures qui coûte moins cher. En 2012, elle est de 89,92 euros En 2013, je suis à 47,61 euros. Pour en arriver là, il a trié ses déchets. Du compost pour l'alimentaire, le reste dans la poubelle. Une poubelle qui pèse moins lourd. Depuis un an, il y a dans chaque container une puce électronique qui contrôle le poids. Cela envoie les informations à l'ordinateur de devant, puis cela va directement au bureau. Au bureau, le constat est simple, des poubelles moins lourdes, ce sont des tournées plus efficaces et plus rentables. Avec les mêmes équipes et le même matériel, on va faire des économies sensibles sur les temps et coûts de collecte. Quand on n'avait pas le système au poids, les gens les sortaient toutes les semaines. Maintenant, c'est tous les 15 jours. En un an, moins 30 % de déchets, des collectes moins coûteuses et une facture allégée pour les particuliers. Seul bémol, le système au poids est plus avantageux pour les propriétaires de maison où l'on peut faire du compost que pour les habitants en collectivités.	""	France 2	10	23	2013
Biarritz : le temps des vacances	Notre carnet de vacances, ce soir, nous emmène à Biarritz ou après deux jours de grisaille, les touristes ont retrouve le soleil. A Biarritz, le soleil a chasse la pluie mais pas ces nuages menaçants. Il y a trop de nuages et pas assez de soleil. Vous êtes en maillot de bain. Il fait pas froid. On est tombe sur la mauvaise semaine. La tenue idéale n'est pas facile à trouver. On fait comme s'il faisait chaud. Il fait pas trop froid. Si. L'eau est très bonne, la bonne température. Côte commerçants, cette météo incertaine complique les affaires. Dès qu'il y a une éclaircie, les gens mangent à l'extérieur. Dès qu'il y a des gouttes, tout le monde rentre. Après un juillet caniculaire, certains apprécient quand même. Il faisait trop chaud, c'est trop fatigant. On respire l'air frais de la mer. Le mieux est d'être pare à toutes les situations. On a de beaux parapluies, on le déploie quand c'est nécessaire. Ce soir, Biarritz pourrait connaître quelques averses.	""	France 2	8	8	2013
Biarritz : les stars au casino	C'est une institution depuis la fin des années 20 : le casino de Biarritz a vu passer les stars du monde entier. Les jeans ont remplacé les robes du soir mais le lieu attire toujours. Recette annuelle : 20 millions d'euros. Biarritz se réveille à peine. A quelques mètres sur la terrasse du casino, on s'active. Tous les matins, Bruno Chauvin, le directeur, passe en revue ses troupes. Bonjour, Thierry, ça va ? Bonjour Céline, hier, en entrées ça a donné quoi. 2.152 entrées. Sous sa surveillance, 4.500 m2 de jeux. On est dans la salle des machines à sous, le poumon du casino. Un poumon surtout économique et de fréquentation du casino aussi. C'est un endroit qui vit pratiquement 24/24h. Ici, l'argent ne dort jamais, Bruno Eucher non plus d'ailleurs. Bonjour. La machine ne marche pas. On va regarder ça. Faudrait quelqu'un avec moi. L'été, dès le matin, c'est deux fois plus de monde, deux fois plus de problèmes à gérer. Ces clients, des retraités qu'il faut dorloter. Ce sont des habitués qu'on connaît, on va les voir régulièrement, pour voir si tout se passe bien, pour leur confort. Et là tout se passe bien. Oui. Ça se passe plutôt bien pour ces deux amies de Bordeaux. A quoi vous jouez là. Aux machines. On y va pas souvent mais à chaque fois on repart bien ! Le casino faut que ça reste un jeu et pas une addiction. C'est pour ça que j'ai droit à un café. Un café dans la main et 480 euros dans les poches. A la caisse, c'est le jackpot. 40,60,80, 100. Et voilà 480 mesdames. Ça fait très plaisir d'autant qu'il y a une fête dans la famille. Pour Sylvie c'est le même bruit depuis 13 ans. On s'habitue, quand c'est calme ça nous inquiète. Sous sa surveillance, un trésor. Y'en a qui ont pas mal d'argent, mais on ne peut pas dire. On va se faire un resto ce soir. 52,56 messieurs. Merci. Il trône sur la grande plage de Biarritz depuis 1929. Sur la plage, les plaisirs et les jeux. Edith Piaf, Yves Montand, le tout Paris s'y presse en tenue de gala. Mais aujourd'hui, c'est en tongs que Fabrice s'y rend. On est dans les sous-sols du casino, c'est les entrailles. Pour ce croupier, la tenue de plage n'ira pas plus loin. Il y a une tradition de la classe à la française, le costume. Surtout que c'est une des plus belles salles d'Europe. 20h30, Fabrice ouvre les tables sous surveillance. 2.000, 3.000, 5.000, 15.000 et 40.000 euros de mises, bonsoir. Le soir, place aux jeunes. C'est facile de tricher. Impossible, y'a des caméras partout. Avant, ça pouvait arriver, un moment d'inatention du croupier. Maintenant ça peut amener de gros problèmes pour la personne. Au dessus de sa tête une vingtaine de caméras de surveillance qui vont avoir du travail ce soir. En bas, le chef de la sécurité est aux aguets. On vérifie que les gens sont en tenues correctes. Après, on vérifie à l'intérieur si ils sont interdit de jeux. Il n'y a pas eu de braquage ici. Non jamais, enfin pour l'instant. Sécurité maximum, salle de contrôle, coffre-fort. Là vous ne pouvez pas accéder, c'est top secret. Les 20 millions de recettes annuelles sont bien gardés. Les projecteurs s'éteignent pour laisser intacte la magie du casino de Biarritz. Les Schtroumpfs débarquent à Paris, après le succès planétaire du premier volet.	""	France 2	7	28	2013
Bienfait de l'été : garder bonne mine	"Une belle mine, une forme éclatante : ol y a des recettes simples. Diététique, beauté ou sommeil, voici nos conseils. Melons, fraises, concombres : sur les étals parisiens c'est l'été. Pour prolonger les vacances et appréhender sereinement la rentrée chacun à ses petites astuces. On privilégie les aliments forts en vitamine C comme les oranges. Je continue à cuisiner parce que je suis gourmande. Le mieux c'est de ne pas faire de transition. On continue a manger ce qu'on mange en vacances. Melons, tomates, fruits de saison. Garder les bonnes habitudes de l'été, un réflexe indispensable pour cette diététicienne. On peut prolonger les vacances en faisant une bonne ratatouille avec des courgettes, des aubergines, des poivrons. Il faut garder le rythme alimentaire des vacances. Bien manger 3 fois parjour. Prendre soin de son corps, mais aussi de son moral. Pour certains, la reprise est synonyme d'anxiété. Les notes, les feuilles d'impôt. C'est le retour à la réalité. Pour ce pharmacien spécialisé en médecine douce, à chaque rentrée la même complainte. \"Je dors mal la nuit\", \"je suis stressé\", \"j'angoisse d'aller au travail\". C'est surtout ça qu'on rencontre en septembre. Pour calmer ces tracas, le pharmacien propose des recettes naturelles à base de plantes. Pour les problème d'endormissement, il y a l'Escholtzia. Dans les troubles de l'humeur, les petites déprimes passagères liées à la rentrée on à les Omegas 3 qui marchent très bien. Dans le stress, anxiété, on a le magnésium. Pour d'autres, pas besoin de traitement. Pour garder la tête en vacances, il suffit d'un peu d'imagination. J'ai programmé le plus de choses sympa posibles. Expos ce week-end, ciné, théâtre et détente au bord du canal au soleil. On est encore en vacances là. Passer quelques heures au soleil, c'est la meilleure façon de retarder la rentrée. Les mirabelles ont 3 semaines de retard. Mais elles sont juteuses et arrivent sur le marche au moment idéal."	""	France 2	8	27	2013
Bilan des recettes fiscales sur www.francetvinfo.fr	Un changement de comportement, là encore difficile à chiffrer. Elise Lucet : Merci Jean-Paul. Si vous voulez en savoir plus sur ces recettes fiscales qui sont beaucoup moins importantes, n'hésitez pas à consulter notre site francetvinfo.fr.	""	France 2	11	18	2013
Bleu Forêt : chaussettes françaises à succès	Julian Bugier : Merci Véronique. Le chiffre économique du jour, et il est encourageant. Il s'agit du déficit commercial qui est repassé sous la barre des 30 milliards d'euros au premier semestre, ce qui n'était pas arrivé depuis trois ans. Un léger mieux qui s'explique notamment parla vigueur du Made in France a l'international. Il y a Airbus et ses avions mais aussi Bleuforêt et ses chaussettes. Après avoir frôlé la faillite, le groupe exporte désormais à tour de bras. Au coeur des Vosges, cette usine a failli disparaître il y a 20 ans. C'est l'une des rares survivantes françaises sur le marché de la chaussette. Ici, 5 millions de paires sont produites chaque année, dont 1 million va à l'étranger. On a de l'export. On a préparé deux palettes. Très bien. François Curé est le patron du site Ses carnets de commandes sont pleins. Un 1/3 part a l'export en Europe, aux États-Unis, au Canada et en Asie. Là, Tokyo, là un départ pour l'Allemagne. C'est bien, deux belles commandes. En 1994, l'usine a failli fermer. Les industriels du textile délocalisent alors vers le Maroc et la Tunisie, où la main d'oeuvre est moins chère. Mais un homme reprend l'entreprise en pariant sur le haut-de-gamme. Il investit dans des machines ultra-modernes. Ce métier à tricoter permet de coudre la pointe de la chaussette. La chaussette sort du métier comme ça. Auparavant, cette couture la n'était pas faite. Maintenant, la machine produit la chaussette avec la pointe cousue. Et la couture est très fine, on ne sent rien. Plus de productivité et de qualité. Depuis 20 ans, 10 millions d'euros ont été investis dans les machines. Et les salariés ont dû se serrer la ceinture. On a fait des sacrifices, on a perdu notre 13e mois, il n'y a presque plus de participation aux bénéfices, on a perdu la prime d'ancienneté. Et on n'a rien récupéré depuis. Mais on est encore là, on a notre emploi. De toute façon, y'a pas de boulot ailleurs. On est bien obligés de suivre. Depuis un an, l'entreprise vend ses chaussettes aux spécialistes : les Chinois. Une ville entière est consacrée à cette industrie en Chine. Elle fabrique 1/3 des chaussettes vendues dans le monde. L'entreprise vosgienne se fait une place avec une stratégie audacieuse: vendre ses produits comme des articles de luxe. 30 à 40 E la paire, soit 3 fois plus chère qu'en France. C'est aussi un signe de reconnaissance sociale d'une classe qui a les moyens de s'offrir des produits de luxe. Dans les grands magasins, un espace est réservé à Bleuforêt avec nos conditionnements. Ils ne veulent pas d'écriture en chinois mais la marque d'origine. Le but d'ici peu : réaliser la moitie de son chiffre d'affaires a l'international.	""	France 2	8	7	2013
Blog santé de Jean-Daniel Flaysakier	Sophie Le Saint : Merci Jean-Daniel et je rappelle l'adresse de votre blog : www.docteurjd .com. A suivre. En Lozère, le retour des loups préoccupe les éleveurs qui manifestent cet après-midi.	""	France 2	8	23	2013
Bob Dylan reçoit la Légion d'honneur	Elle est signée du peintre britannique Francis Bacon.	""	France 2	11	13	2013
Bobigny : passage de permis sous cannabis	Mais d'abord, cette histoire à peine croyable à Bobigny, près de Paris. Les policiers intervenaient sur un banal accident de la circulation. Une voiture d'auto-école était impliquée. Le conducteur était positif au cannabis. L'accompagnateur, lui, n'avait plus de points sur son permis. Ils auraient pu passer inaperçus sans un accrochage a ce carrefour. A l'avant du véhicule d'examen, le candidat et l'inspecteur sont indemnes. A l'arrière, l'accompagnateur est blessé. La police intervient. L'élève et lui sont positifs aux stupéfiants. Il conduisait sous l'emprise de stupéfiants pour passer son permis. Le moniteur à l'arrière n'est plus titulaire du permis. Pourtant l'accompagnateur doit avoir un permis a jour. L'auto-école se défend. Ce professionnel ne donnait plus de cours. Il n'aurait rien dit de la perte de son permis il y a 4 ans. Il était en congés sans solde chez nous. Il a repris son activité. L'accompagnateur serait passé au travers des contrôles menés tous les 5 ans par la préfecture. Un scénario qui pourrait se reproduire. L'exploitant n'a aucune autorité à demander à son employé s'il a tous ses points. Le candidat encourt une interdiction de repasser l'examen pendant plusieurs années.	""	France 2	8	26	2013
Bordeaux : le temps des inscriptions électorales	Il ne vous reste plus que quelques jours pour vous inscrire sur les listes électorales. En France pres de trois millions de personnes n'ont pas réalisé cette démarche administrative qui leur permettra l'an prochain de s'exprimer lors des élections municipales et des élections européennes. Les Bordelais ont encore l'esprit aux fêtes de Noël. C'est pourtant le moment de s'inscrire sur les listes électorales. Dernière limite : le 31/12 à minuit pour les résidents de 18 ans et plus. Vous allez recevoir votre nouvelle carte courant mars. Une demande de dernière minute pour cet ancien expatrié. Il y a des gens qui se sont battus pour ça. Je ne vois pas pourquoi on délaisserait notre droit de vote. Pour s'inscrire, il faut présenter une carte d'identité ou un passeport valide ainsi qu'un justificatif de domicile récent. Soit une facture EDF ou de gaz, de moins de 3 mois. Ce Bordelais pourra voter aux élections municipales et européennes Un acte important pour ce jeune électeur. C'est mes parents qui m'ont transmis ça et ça se ressent avec le climat actuel que la politique compte dans le quotidien. La mairie de Bordeaux a doublé les effectifs et rappelle que s'inscrire sur les listes est un devoir civique. Il y a une morosité qui pourrait justifier qu'on reste chez soi. C'est dommage. Il faut manifester par un vote. Il est également possible de mettre sa situation à jour par internet. Mieux vaut éviter le 31 décembre en raison de la forte affluence. Sitôt déballés, déjà rapportés. Il y avait du monde ce matin dans les services après-vente des magasins. Au lendemain de Noël, les commerçants doivent faire face à un afflux de demandes. Des produits qui ne fonctionnent pas ou qui ne plaisent pas. Quand on met les piles, rien ne fonctionne. Grosse déception hier soir, alors des ce matin, retour en magasin. C'est la première fois que ça m'arrive. Pourtant j'en ai acheté, des choses ici. On en a encore en stock, on va le vérifier avant que vous partiez. Il peut repartir avec un nouveau modèle. Mais il n'y a pas que des retours de produits défectueux. J'ai un peu de mal à le monter. On va vous monter ça en magasin. Hier on a voulu commencer à jouer avec, il était déjà 21 h, mais le mode d'emploi est pas super clair. Cinq minutes plus tard le jouet est monté.	""	France 2	12	26	2013
Bordeaux : paëlla solidaire pour les fêtes	A l'époque, le baptême était administré à des adultes qui descendaient dans une piscine avec de l'eau au moins jusqu'aux genoux. Le baptême de Clovis est l'acte fondateur de la nation française. Il a été reconnu comme tel dès le Moyen Age. C'est pour cela que les rois sont venus ici depuis pour recevoir le sacre. Vingt-cinq rois ont été sacrés dans cette cathédrale, bâtie sous sa forme siècle. L'autel est moderne mais il reprend les proportions et la place de l'autel médiéval. C'est devant cet autel que le roi était sacré. Certains de ces objets sont conservés tout près, notamment ce calice en or dans lequel communiaient les monarques, et ce manteau de Charles X, le dernier roi sacré à Reims en 1825. Près d'un million de visiteurs se pressent ici chaque année. Ces collégiens découvrent les multiples visages de la cathédrale.	""	France 2	12	25	2013
Bornes Michelin : le centenaire	Elles font un peu partie de notre patrimoine. Impossible de ne pas en croiser quand on est sur la route. Les bornes Michelin fêtent leurs 100 ans cette année. Elles ont guidé les vacanciers pendant des années vers le Sud et le soleil. Elles jalonnaient les grandes étapes du Tour de France. Les bornes kilométriques Michelin fêtent leur centenaire. Elles sont nées d'une opération commerciale. En 1912, les panneaux signalétiques sont quasi inexistants. La marque lance une pétition en faveur du numérotage des routes. Le président de la République appose sa signature. Quel est l'intérêt pour la marque de pneus. La carte avait besoin de cette numérotation pour que les automobilistes se repèrent. A partir du moment où sur une carte Michelin on a les numéros de route, on n'a pu s'orienter correctement. En 1913, le bornage des routes est instauré. La marque fabrique des dizaines de milliers de bornes et panneaux des années 20 jusqu'en 1971 dans un matériau quasi indestructible. Les frères Michelin ont cherche un support pérenne et peu cher. Ils se sont rendu compte que la lave émaillée était un bon support. Dans les années 60, il y avait 250.000 panneaux sur les routes. Beaucoup ont disparu remplaces par des versions en plastique. Les collectionneurs vouent à ces témoins de leur jeunesse une passion sans borne.	""	France 2	8	23	2013
Boston : enquête sur l'attentat	Et on fait le point sur l'enquête maintenant. La police a mis les points sur les i. Aucun homme n'a été ni arrêté ni identifié. En revanche, 2 personnes repérées sur des vidéos et dont l'attitude intrigue le FBI, sont officiellement recherchées. Arnaud COMTE, Stephan BREITNER, Ariel MONANGE	""	France 2	4	17	2013
Boston : pas d'appel à témoins ?	Bonsoir Stephan Breitner, vous êtes en direct à Boston.- Apparemment, la police ne souhaite pas lancer un appel à témoins en diffusant ces vidéos, comme elle le fait souvent. Pour quelle raison ?	""	France 2	4	17	2013
Boston : première comparution de Djokar Tsarnaev	A l'étranger, première comparution de Djokar Tsarnaev, le suspect numéro 1 des attentats du marathon de Boston qui avaient fait 3 morts et plus de 250 blessés. Il risque la peine de mort. Dès le début de l'audience, il a plaide non coupable. Sous haute surveillance, Djokhar Tsarnaev arrive au tribunal fédéral de Boston. L'auteur du double attentat qui a endeuillé la ville le 15 avril comparaissait hier pour la première fois. Les caméras n'ont pas été autorisées Seuls des dessins le montrent bras platré, visage marqué. L'accusé a plaidé non coupable, une audience expresse de 7 minutes, à laquelle ont assiste de nombreuses victimes, revoltees. Je suis en colère qu'il plaide non coupable, même si on s'en doutait. Djokhar Tsarnaev et son frère, tué par la police, ont commis un attentat il y a 3 mois pendant le marathon de Boston. Bilan : 3 morts et 264 blessés. Le jeune Tchécthène risque aujourd'hui la peine de mort. D'autres audiences suivront a l'automne, avant le début d'un procès qui durera plusieurs mois.	""	France 2	7	11	2013
Boston : une piste intérieure ?	Bonsoir Maryse Burgot, vous êtes en direct à Boston.- Est-ce qu'il y a eu une confirmation officielle ? Est-ce que des éléments ont filtré sur le profil de ce suspect. S'il existe ?- C'est bien d'un homme seul dont il s'agit ?- Est-ce que ça conforte l'hypothèse d'une piste intérieure ?- Maryse, la Maison Blanche annonce par ailleurs qu'une lettre suspecte contenant du poison avait été adressée à Barack Obama. Est-ce que les enquêteurs font un lien avec les événements de Boston ?	""	France 2	4	16	2013
Bouches-du-Rhône : interpellations et butin de 2 millions d'euros	Dans les Bouches-du-Rhône, 12 personnes ont été interpellées et un stock de marchandises dérobées a été saisi dans des camions autour de l'étang de Berre. Le butin s'élève à plus de 2 millions d'euros : il s'agit de canoës, de télés, de casques de moto.	""	France 2	10	4	2013
Boulogne-sur-mer : des pointe de vent à 100 km/h	midi. Un spectacle impressionnant : le vent déchaîne les éléments, et attire les spectateurs depuis ce matin.	""	France 2	10	27	2013
Boulogne-sur-mer : incendie dans un hangar de matières explosives	Hier soir, un incendie sur le port de Boulogne-sur-Mer a ravagé un hangar contenant des matières explosives. Une cinquantaine de personnes ont été évacuées d'un bâtiment voisin. L'incendie, maîtrisé ce matin, n'a fait aucun blessé.	""	France 2	10	27	2013
