title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Aviation : un atterrissage d'urgence en Birmanie	Dimanche 12 mai en Birmanie, un pilote d'un avion de ligne a réussi à poser l'appareil alors que les roues du train avant refusaient de sortir. Une belle frayeur pour les membres d'équipage et les passagers.De loin, tout semble normal lorsque cet avion s'apprête à atterrir. Mais quand l'appareil touche la piste, il pique du nez et de la fumée commence à s'échapper. En vérité, les roues avant de l'avion ne sont pas sorties malgré plusieurs tentatives du pilote. Celui-ci a donc finalement décidé d'atterrir coûte que coûte sur la piste de Mandalay, en Birmanie, uniquement avec le train arrière. Une véritable prouesse. 89 passagers et membres d'équipage indemnes À l'intérieur de l'appareil, la fumée s'infiltre rapidement après l'atterrissage. Des images filmées par un passager montrent la précipitation à bord, où tout le monde est appelé à sortir rapidement. Finalement soulagés, les 89 passagers et membres d'équipage sont hors de danger. Une enquête a immédiatement été ouverte. L'aviation civile birmane évoque un défaut technique et salue l'exploit du pilote.	Thomas Horeau	France 2	5	12	2019
Avignon : les restaurateurs cherchent désespérément des saisonniers	"C'est la dernière ligne droite du festival d'Avignon (Vaucluse). Un rendez-vous populaire qui enregistre plus de 150 000 entrées chaque année. Mais les restaurateurs manquent de saisonniers.Chaud devant. Roman de l'Épinois est un serveur débutant. À 19 ans, il apprend le métier sur le tas. Il n'a pas de diplôme et fait encore quelques erreurs. Il n'a pourtant eu aucun mal à trouver du travail à Avignon (Vaucluse). Un CDD rémunéré 1 300 € net pour le mois de juillet. \"J'ai eu plusieurs demandes avant de commencer. Comme quoi, même quelques jours avant le festival, les restaurateurs avaient encore besoin de monde\", explique le jeune homme. 600 demandeurs d'emploi formés à la restauration dans le département Il n'y a que cinq professionnels, dont deux en CDI, sur les 14 serveurs de la brasserie. Du jamais vu pour le patron, qui a dû se tourner vers de jeunes étudiants sans expérience. Il passe une heure par jour à rechercher des candidats, en vain. Le festival accueille 150 000 visiteurs en trois semaines. C'est le temps fort de l'année pour les restaurateurs. Mais cet été, ils manquent de bras. Dans un établissement du centre-ville, la cheffe recherche un commis de cuisine depuis le mois d'avril. Cette année dans le Vaucluse, 600 demandeurs d'emploi ont été formés aux métiers de la restauration et de l'hôtellerie."	Thomas Horeau	France 2	7	15	2019
Avion retardé : comment être indemnisé ?	En cas de retard, les compagnies aériennes estiment parfois ne pas devoir rembourser les passagers. Mais des entreprises spécialisées partent à la chasse aux indemnités.Les départs en vacances en avion sont parfois source de désagrément : des avions qui ne décollent pas à l'heure prévue ou ne décollent pas du tout... Pour les passagers le repos s'envole, les soucis restent. Ayoub a raté sa correspondance en Suisse alors qu'il partait à Singapour à cause du retard de son premier avion. Il ne pourra s'envoler que 12 heures plus tard, une bonne journée de voyage et une nuit d'hôtel perdues. Pour seule réponse de la compagnie, il aura droit à des excuses et un refus d'indemnisation. Il demande l'aide d'une entreprise spécialisée et obtient finalement 1 200 € pour lui et sa compagne. L'intermédiaire s'est rémunéré 360 € sur cette somme. La mauvaise foi des compagnies Il existe une trentaine d'entreprises du genre en Europe. En France 3 millions de passagers sont concernés par des incidents de trajet. Les voyageurs ignorent souvent leur droit face à des compagnies de mauvaise foi. Pour ne pas payer les indemnités obligatoires après 3 heures de retard, une compagnie prétend auprès d'une entreprise que son vol a eu 2h57 de retard. Un rapide coup d'œil à l'ouverture des portes permet de constater la supercherie. La réglementation européenne prévoit des remboursements en cas d'annulation de vol ou de refus d'embarquement de la part de la compagnie, des indemnités dès 3 heures de retard : 250 € (moins de 1 500 km), 400 € (1 500-3 500 km) et 600 € (3 500 km et plus). Météo, problèmes techniques et grèves sont autant de motifs pour prétendre à un remboursement. Et ce dans les cinq ans après le vol.	Elsa Pallot	France 2	7	15	2019
Avis d’imposition 2019 : comment y voir plus clair ?	L'essentiel JT 20H - Comment déchiffrer leur nouvel avis d’imposition ? C’est la question que se posent tous les contribuables qui vont aux centres des impôts. Nous vous donnons la réponse.  Avez-vous vraiment tout compris à votre avis d’imposition, que vous avez reçu ces derniers jours ? Avec la mise en place du prélèvement à la source, l’année blanche, les remboursements anticipés et les trop-perçus, un énarque en perdrait presque son latin. Nos journalistes Garance Pardigon et Thomas Jarrion vous expliquent donc tout. Ce sujet a été diffusé dans le journal télévisé de 20H du 28/08/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 28 août 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	8	27	2019
Avortement aux États-Unis : Hollywood menace les États conservateurs	"Plus de la moitié des États américains ont durci la loi sur l'avortement. L'industrie du cinéma a décidé de réagir pour contrer cette vague conservatrice.Netflix, producteur et plateforme de films sur Internet a été le premier à sortir du silence. Puis ce fut les studios Warner, et vendredi 30 mai le groupe DIsney. Son PDG a clairement menacé de ne plus tourner une seule fiction en Georgie, un État américain qui vient d'adopter une loi contre l'avortement. \"Si la loi est confirmée, cela me paraît difficile de continuer à tourner là-bas. Beaucoup de nos employés ne voudront pas et nous devrons accéder à leurs souhaits\", a expliqué Bob Iger, président du groupe Disney. Certaines stars refusent de tourner dans les Etats interdisant l'avortement La Georgie est le sixième État américain à interdire l'avortement après six semaines de grossesse, un moment où beaucoup de femmes ne savent pas encore qu'elles sont enceintes. En France, l'avortement est légal jusqu'à 12 semaines. Près de 50 acteurs américains refusent désormais de tourner en Georgie, dont de nombreuses célébrités. Pour ces stars, la décision est une interdiction de fait de l'avortement. \"Je ne travaillerai pas dans les États qui privent les femmes ou les homosexuels de leurs droits\", a déclaré l'actrice Jessica Chastain. L'enjeu est énorme pour la Georgie. Cet État a offert des avantages fiscaux aux studios, qui ont produit 450 films ou séries dans l'État l'année dernière."	Elsa Pallot	France 2	5	31	2019
Aya Nakamura, Willy William... ces Français superstars sur les plateformes de streaming à l'étranger	"L'essentiel JT 20H - Tez Cadey, Willy William ou Aya Nakamura... s'ils n'ont pas le même niveau de succès en France, ces artistes affichent une immense popularité à l'extérieur de nos frontières.  Ces rois du streaming ont été écoutés des milliards de fois en Corée, en Chine, aux Pays-Bas ou au Mexique. À l'export, ils sont 37 artistes tricolores recensés cette année. Rap, électro, les tubes circulent sans filtre sur les plateformes du monde entier jusqu'à résonner dans les oreilles les plus réceptives. David Guetta n'est donc plus seul. En 2017, la \"French Touch\" a généré 283 millions d'euros, soit 100 millions de plus qu'il y a sept ans. Ce sujet a été diffusé dans le journal télévisé de 20H du 26/02/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 26 février 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	2	25	2019
Açores : un paradis vert encore préservé	"À deux heures de vol de Lisbonne (Portugal), les Açores renferment une nature splendide. Les baleines en ont fait leur sanctuaire. On y croise 25 espèces. Les habitants tentent de préserver ce paradis contre le tourisme de masse.Les Açores, une pépite perdue entre les États-Unis et le Portugal. Avec ses lacs nichés au creux des volcans, ses plages de sable noir aux eaux turquoise ou ses vallées verdoyantes, les Açores sont devenues la destination rêvée des amoureux de la nature. Un paradis que ses habitants veulent à tout prix préserver. Les touristes sont de plus en plus nombreux à venir découvrir les sources bouillonnantes chauffées par le volcan à 67°C. À quelques kilomètres, les visiteurs peuvent se prélasser dans l'eau volcanique à 38°C et à la couleur orange, en raison du soufre. Un nombre de touristes qui a plus que doublé en cinq ans L'île est sauvage et encore peu chère : autour de 1 200 € la semaine pour deux personnes. Avec l'ouverture de nouvelles lignes aériennes à bas coût, le nombre de touristes a plus que doublé en cinq ans. Mais pas question pour les Açores de perdre leur authenticité. Un hôtel a misé sur l'écologie en proposant de petites constructions pour ne pas dénaturer le paysage. 95% des matériaux y sont recyclables. Côté mer, 25 espèces de baleines sont présentes toute l'année dans les eaux de l'archipel. \"20 nouveaux projets d'investissement sont déjà sur la table, notamment pour des constructions d'hôtels, mais le gouvernement a prévenu, il n'ira pas au-delà de 15 000 lits. Son objectif est clair : préserver ce paradis de moins en moins caché\", conclut la journaliste Camille Guttin, en direct des Açores."	Elsa Pallot	France 2	7	4	2019
Aéronautique : la France, partenaire privilégié de Boeing	"La France est un partenaire privilégié du groupe Boeing. Le journaliste Jean-Paul Chapel fait le point en plateau sur les relations entre l'Hexagone et le géant américain.En France, 175 000 personnes travaillent dans le secteur aéronautique. Et si l'essentiel est lié à Airbus, 35 000 salariés travaillent malgré tout pour Boeing dans l'Hexagone. De quoi faire de la France le deuxième partenaire européen du groupe américain, après le Royaume-Uni. \"La plupart des grandes entreprises du secteur fournissent désormais Boeing, souligne le journaliste Jean-Paul Chapel. Safran par exemple, fabrique des moteurs pour Airbus et d'autres pour Boeing, idem pour les pneus Michelin ou les équipements de Thalès.\" 12 000 embauches chaque année Le secteur de l'aéronautique, très dynamique, embauche 12 000 nouveaux salariés chaque année. Boeing a donc misé sur la France récemment : les achats du constructeur américain auprès des équipementiers français ont augmenté de 40% depuis cinq ans. \"Notre industrie aéronautique et sa main-d'oeuvre hautement qualifiée ont profité largement du succès commercial du Boeing Dreamliner, cet appareil peu gourmand en carburant\", conclut le journaliste."	Elsa Pallot	France 2	3	13	2019
Aéronautique : un avion passé au scanner	"Quand un avion est révisé de fond en comble, tout est démonté et passé au crible. Visite à l'intérieur d'un squelette géant.C'est une arrivée sans tambour ni trompette, à la nuit tombante. Ce Boeing 777 achève un vol de routine entre Cuba et l'aéroport parisien d'Orly. Les passagers à peine débarqués, le voici prêt à une inspection aussi démesurée que spectaculaire. Cela commence par un déshabillage en règle. Sièges, portes, coffres à bagage, tout est démonté et soigneusement étiqueté. Remontent à la surface les reliquats de milliers d'heures de vol. L'humidité est traquée sous toutes ces formes. En vol, -50 degrés à l'extérieur, 25 degrés à l'intérieur de l'avion. Conséquence : des gouttelettes de condensation invisibles se forment jusqu'à transformer ces matelas isolants en éponge. Vérification même dans le réservoir Ce géant des airs a dix ans. Le mettre à nu, c'est aussi s'aventurer dans des endroits périlleux comme le réservoir. \"Là je mets un masque parce que les odeurs sont très novices pour le corps humain\", affirme ce technicien. Les jours passent, l'avion va rester à terre pendant un mois."	Elsa Pallot	France 2	4	20	2019
Aéroport de Nice : une privatisation réussie ?	"Alors que la question de la privatisation d'Aéroports de Paris est un sujet sensible dans le paysage politique, l'aéroport de Nice (Alpes-Maritimes) a été privatisé lui en 2016. L'occasion de tirer un bilan.L'aéroport de Nice (Alpes-Maritimes), depuis 2016, appartient majoritairement au groupe italien Azzura, qui a racheté les parts de l'État. Une privatisation dont beaucoup de Niçois ne voulaient pas. Ils ont été séduits depuis par les nouveaux aménagements et l'agrandissement de la surface commerciale. Même son de cloche chez Christian Estrosi, maire de Nice, réfractaire au projet il y a trois ans. \"Il y a de bonnes privatisations et des mauvaises, à Toulouse (Haute-Garonne) c'est un échec\", pointe-t-il. 6% de passagers supplémentaires en un an Fin 2018, le consortium italien a financé à hauteur de 12,6 millions d'euros l'arrivée du tramway à l'aéroport. Cet été, 122 destinations seront desservies, un record. Dans un secteur de l'aérien qui se porte bien, l'aéroport de Nice a enregistré une augmentation de plus de 6% du nombre de passagers en un an."	Thomas Horeau	France 2	5	10	2019
Aéroport de Toulouse : les Chinois souhaitent revendre leur part	"Après avoir acheté en 2015 49,9% du capital de l'aéroport de Toulouse (Haute-Garonne), les Chinois souhaitent revendre leur part pour 500 millions d'euros.À vendre, pour 500 millions d'euros. L'annonce n'est pas officielle, mais c'est le prix auquel les actionnaires chinois de l'aéroport de Toulouse (Haute-Garonne) voudraient vendre leur part. Ils détiennent 49,9% du capital. Ils avaient en 2015 déboursé plus de 300 millions d'euros. La plus-value serait de 192 millions. \"Ce serait juste une affaire financière. La Cour des comptes, qui vient de rendre un rapport il y a deux ou trois mois, ne dit pas autre chose. Elle dit que le candidat n'a pas été bien choisi, qu'il était inexpérimenté, peu vertueux\", dénonce la présidente du collectif contre la privatisation de l'aéroport. Un aéroport stratégique En quatre ans, les investisseurs chinois ont modernisé l'aéroport et créé de nouvelles zones commerciales. Avec plus de 9 millions de voyageurs transportés, la croissance est en hausse de 3,8% en 2018. Cet aéroport est stratégique, car il accueille aussi les vols d'essai d'Airbus. Les collectivités locales réclament que l'État s'engage définitivement à garder cet aéroport sous contrôle public. Le maire de Toulouse demande des explications aux investisseurs."	Elsa Pallot	France 2	1	24	2019
Aéroport de Toulouse : les trois erreurs d'une privatisation	L'essentiel JT 20H - L'aéroport de Toulouse Blagnac a été vendu en 2015 à un groupe chinois. Et on ne peut pas dire que ce fût une grande réussite.  Coup de tonnerre il y a quatre ans lorsque Bercy choisit de vendre l'aéroport de Toulouse Blagnac à un groupe chinois inconnu. Mais les syndicats n'y ont vu qu'une opération financière et pas un projet d'avenir. D'où cette tentative de bloquer l'opération via le tribunal de commerce de Paris. L'État français doit-il se séparer de ses aéroports ? L'Assemblée nationale examine à partir de ce mercredi 13 mars un texte de loi qui prévoit la privatisation du groupe ADP. Ce sujet a été diffusé dans le journal télévisé de 20H du 13/03/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 13 mars 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	12	2019
Aéroport de Toulouse : énorme plus-value pour un consortium chinois, qui revend ses parts	"Le groupe chinois qui avait racheté une partie du capital de l'aéroport de Toulouse-Blagnac (Haute-Garonne) fin 2014, vient de revendre ses parts au groupe Eiffage. En cinq ans, il a réalisé plus de 190 millions d'euros de plus-value.C'est une très bonne affaire pour le consortium. Quatre ans après son achat, il revend déjà ses parts, 49,9%, le reste étant détenu par l'État et des actionnaires locaux. En 2015, l'État avait cédé une partie du gâteau aux Chinois pour 308 millions d'euros. Aujourd'hui, ils réalisent une plus-value de 192 millions d'euros en revendant leurs parts à Eiffage. \"C'est un fonds spéculatif\" Xavier Tytelman, expert aéronautique, dénonce une manœuvre financière du groupe chinois. \"Il a fait tout ce qu'il pouvait pour augmenter artificiellement les bénéfices. Le groupe a même vidé des réserves qui étaient là depuis des années. Il a récupéré des bénéfices et va effectuer une revente à 500 millions d'euros pour le groupe Eiffage. Non seulement, beaucoup d'argent est gagné sur le long terme, mais, en plus, il n'y a aucun investissement. C'est un fonds spéculatif.\""	Elsa Pallot	France 2	12	30	2019
Aéroports de Paris : des hommes politiques de tous horizons réunis pour s'opposer à la privatisation	"4,7 millions de citoyens français doivent signer une pétition en ligne afin de lancer un référendum d'initiative partagée. Le but : s'opposer à la privatisation d'Aéroports de Paris. Pour cela, des hommes politiques de tous bords unissent exceptionnellement leurs forces.Des communistes, insoumis, socialistes ou encore républicains assis côte à côte. Une situation inédite rendue possible par le souhait émis par le gouvernement de privatiser les Aéroports de Paris dans le cadre de sa loi Pacte. Lors de cette réunion publique qui s'est déroulée à Saint-Denis (Seine-Saint-Denis), le premier secrétaire du Parti socialiste Olivier Faure ironise : \"On peut être de droite et faire parfois aussi preuve d'intelligence, ce n'est pas interdit\". En campagne pour le référendum Ce premier meeting lance la campagne du référendum contre la privatisation d'Aéroports de Paris. 4.7 millions de signatures sont nécessaires pour aboutir à une consultation. Lancée jeudi 13 juin, la pétition rencontre quelques bugs. Les parlementaires en appellent au gouvernement en demandant la mise en place d'un comité de suivi au ministre de l'Intérieur Christophe Castaner."	Pierre-Yves Grenu	France 3	6	20	2019
Aéroports de Paris : la privatisation est-elle pertinente ?	"Après la privatisation des autoroutes, de nombreuses réticences s'élèvent contre la privatisation des Aéroports de Paris.C'est la privatisation des autoroutes en 2006, récupérée par Vinci, qui revient comme un effet boomerang. On retient un contrat de concession mal ficelé, et des tarifs en augmentation sans que l'État n'y puisse rien. \"Le gouvernement affirme que la leçon a été apprise, qu'il y aura des gardes fous et jure qu'il n'y aura aucun privilège pour Vinci, qui devait avoir la concession de l'aéroport de Notre-Dame des Landes\", explique Alexandra Bensaid sur le plateau de France 2. \"Pourquoi céder cette machine à cash ?\" Les critiques ne s'apaisent pas malgré les garanties du gouvernement. \"Avec les aéroports parisiens, on parle d'un quasi-monopole et d'une concession incroyablement longue de 70 ans. On parle aussi d'un trafic aérien qui va exploser, comme les classes moyennes. En 2030, l'Asie comptera plus de 3 milliards de personnes qui auront les moyens de prendre l'avion. Alors, pourquoi céder cette machine à cash ?\", interroge Alexandra Bensaid. Les économistes ne sont pas tous convaincus que ce soit un choix pertinent."	Elsa Pallot	France 2	3	14	2019
Aéroports de Paris : pourquoi sont-ils si convoités ?	L'essentiel JT 20H - Le groupe Aéroports de Paris a généré 610 millions d'euros de bénéfices en 2018. Alors sa privatisation attire de nombreux investisseurs.  La privatisation d'Aéroports de Paris initiée par le gouvernement a essuyé beaucoup de critiques au sein de l'opposition. Les députés vont procéder au vote le jeudi 11 avril concernant ce projet. Ce qui est certain, ces aéroports aujourd'hui publics font l'objet de convoitises des investisseurs privés. Pourquoi un tel engouement ? Ce sujet a été diffusé dans le journal télévisé de 20H du 10/04/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 10 avril 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	10	2019
Aéroports de Paris : une privatisation qui fait polémique	"Le projet de privatisation d'Aéroports de Paris est en débat à l'Assemblée nationale. Le gouvernement veut se désengager pour investir dans d'autres secteurs économiques.L'aéroport de Roissy Charles de Gaulle (Val d'Oise) est celui d'Orly (Essonne-Val de Marne) bientôt privatisés ? En vendant ses parts, l'État pourrait empocher plus de huit milliards d'euros. Depuis son annonce, cette opération inquiète, alors le Premier ministre a promis des garanties à la tribune de l'Assemblée nationale. \"Nous voulons que la propriété totale de l'infrastructure revienne à intervalle régulier à l'État\", a déclaré Édouard Philippe. Éviter les erreurs de la privatisation des autoroutes L'État reprendrait donc le contrôle des aéroports après chaque concession de 70 ans. Le statut des salariés serait conservé et un commissaire de l'État siégerait au conseil d'administration. Enfin, l'État garderait la main pour que le prix des billets ne flambe pas. Objectif affiché : éviter les erreurs des privatisations d'autoroutes qui ont conduit à la hausse des tarifs de péages."	Philippe Denis	France 3	3	13	2019
Bac 2019 : encore des couacs pour les rattrapages	"Le stress continue pour les candidats au bac. 100 000 élèves passent le rattrapage depuis lundi 8 juillet, d'autres sont recalés sans comprendre pourquoi.Un lycéen a appris vendredi 5 juillet qu'il était recalé. En venant chercher son relevé de notes, mardi 9 juillet, il découvre qu'il est finalement aux rattrapages. Le problème, c'est qu'il n'aura pas le temps de réviser. Des situations similaires ont été relatées à travers la plateforme téléphonique mise en place par la principale fédération de parents d'élèves. \"C'est un stress vraiment horrible que vivent ces élèves et il y a un sentiment aussi d'injustice qu'on entend aujourd'hui. Il y a des élèves qui ont pu avoir le bac grâce à la moyenne annuelle donc le contrôle continu et d'autres qui sont recalés, car ils n'ont pas pu bénéficier de cet avantage\", raconte Mohamed Boujemaoui, professeur de mathématiques. Des surprises sur Parcoursup Pour les candidats recalés par erreur, une autre mauvaise surprise les attendait. Certains auraient disparu de Parcoursup dès samedi 6 juillet, après la promulgation des résultats qui n'étaient pourtant pas définitifs. Le ministère indique mardi 9 juillet qu'il y aura un possible retour en arrière au cas par cas."	Philippe Denis	France 3	7	9	2019
Bac 2019 : les candidats découvrent leurs résultats	"L'heure des résultats a sonné pour les bacheliers, mais toutes les notes n'ont pas encore été rendues par les professeurs grévistes.À Toulouse, en Haute-Garonne, les lycéens se sont précipités pour découvrir leurs résultats du bac vendredi 5 juillet. \"C'est juste un moment de bonheur absolu\", se réjouit une jeune bachelière. La plupart des lycéens sont soulagés d'en finir avec cette épreuve, encore plus stressante cette année que d'habitude. Parmi tous les candidats à l'examen, certains n'ont pas de note définitive. Une note de contrôle continu C'est le cas à Pau (Pyrénées-Atlantiques) au lycée Saint-John Perse, où une centaine de copies de philosophie n'ont pas été rendues jeudi 4 juillet par les professeurs grévistes. À la place, une note de contrôle continu a été utilisée. \"C'est un peu stressant\", confient deux lycéennes devant le tableau des notes. \"Ils nous pénalisent\", poursuivent-elles. Certains n'ont pas le bac à cause des notes manquantes. Les oraux de rattrapage auront lieu lundi 8 et mardi 9 juillet. Les copies devraient toutes être rendues en début de semaine et c'est la meilleure des deux notes qui sera conservée."	Pierre-Yves Grenu	France 3	7	5	2019
Bac : à quoi sert encore la philo ?	"JT 20H - L'épreuve de philosophie est l'une des épreuves les plus marquantes du baccalauréat. Des générations entières de cerveaux l'ont redoutée.  La philosophie épreuve reine du Bac, c'est une spécificité française. Si d'autres pays européens l'enseignent dans les lycées, nous sommes les seuls à lui donner une telle importance. Rendue obligatoire au lycée, il y a deux siècles, cette matière avait pour ambition de former des \"citoyens éclairés\". Mais son enseignement a-t-il toujours un sens de nos jours ? Ce sujet a été diffusé dans le journal télévisé de 20H du 16/06/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 16 juin 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	6	16	2019
Bac français : réviser grâce au rap	"À Montpellier (Hérault), un professeur de français utilise le rap pour faire mémoriser les figures de style à ses élèves.Litote, personnification, pléonasme, euphémisme... Les figures de style sont au menu des révisions pour les élèves qui passent l'épreuve anticipée de français, lundi 17 juin. Dans une classe de 1re S à Montpellier (Hérault), on essaie de reconnaître les différentes figures de style dans la littérature. Réviser en rimes Samuel Breuil est professeur de français, mais aussi rappeur. L'un de ses textes évoque cette partie du programme. \"À chaque fois, la chanson est construite avec la définition de la figure de style qui est nommée, et ensuite directement un exemple\", explique l'enseignant. Du côté des élèves, on apprécie la méthode originale. \"Je trouve que c'est une manière un peu plus libre et différente de faire apprendre les figures de style au lieu de simples définitions comme on peut voir dans d'autres matières\", raconte Benjamin, élève de 1re S. En guise de mantra, le professeur cite le rappeur Oxmo Puccino : \"Le hip-hop est le seul moyen de ramener les jeunes à la littérature\"."	Pierre-Yves Grenu	France 3	6	15	2019
Baccalauréat : comment sont notées les copies ?	"Les résultats du baccalauréat seront publiés vendredi 5 juillet à 10 heures. En attendant, les copies sont entre les mains des correcteurs. Comment sont-elles notées ? Y a-t-il des consignes d'indulgence ?Samuel Julien a 78 copies d'histoire-géographie à corriger. Avant de s'y mettre, l'enseignant a participé à une réunion d'entente avec plusieurs professeurs. On lui a remis un document contenant des éléments de correction et des indications sur les attentes de l'administration. \"Les éléments de valorisation permettent de compenser des faiblesses éventuelles. Cela entraîne l'attribution de points supplémentaires par rapport à la note globale attribuée à la copie\", lit le professeur. 88% des candidats ont obtenu le baccalauréat en 2018 Au milieu de ses corrections, Samuel Julien contacte son coordinateur pour savoir s'il a été trop sévère ou trop généreux. Dans une autre académie, une professeure de français, Véronique Delacotte, explique qu'on peut lui demander de gonfler les notes. \"On n'acceptera pas d'avoir de trop mauvaises notes. On ne pourra pas rendre un paquet de copies avec 7/20 de moyenne. Dans ce cas, on vous demandera de rehausser vos notes\", confie-t-elle. En 2018, 88% des candidats ont obtenu le baccalauréat."	Philippe Denis	France 3	6	25	2019
Baccalauréat : dernière ligne droite avant le début des examens lundi	"À la veille du coup d'envoi du baccalauréat lundi 17 juin, les lycéens révisent ou se détendent.Faut-il réviser jusqu'à la dernière minute ou se détendre ? Les lycéens qui s'apprêtent à plancher sur le baccalauréat lundi 17 juin doivent répondre à cette question épineuse. À Paris, deux élèves ont choisi de travailler ensemble à la veille de l'examen. Un autre part réviser à la bibliothèque, casque aux oreilles pour éviter le stress. Un appel à la grève Certains professeurs comptent faire une grève de la surveillance pour protester contre les réformes du bac. \"Nous avons convoqué un peu plus de personnes que d'habitude. Le rectorat a été très attentif à notre situation et devrait nous déléguer quelques personnes au cas où nous en aurions besoin\", indique Marlène Poyer, la proviseure du lycée Victor Hugo de Poitiers, dans la Vienne. C'est la première fois depuis 2003 que les syndicats d'enseignants déposent un tel appel à la grève pour le baccalauréat."	Thomas Horeau	France 2	6	16	2019
Baccalauréat : la publication des résultats reste incertaine	"Les candidats au bac seront-ils les victimes du bras de fer qui se joue entre le ministère de l'Éducation et les enseignants ? Certains d'entre eux refusent de livrer leurs copies. Ils demandent à reprendre les négociations sur la réforme du lycée. Les résultats doivent être publiés vendredi 5 juillet.Ils sont lycéens et pensaient en avoir fini avec le bac vendredi 5 juillet. L'annonce d'un possible retard dans les résultats a douché leurs espoirs. \"On a juste envie d'être en vacances, de profiter et de passer à autre chose. Là, c'est un stress en plus, inutile je trouve\", témoigne une lycéenne. Comme 4 000 correcteurs du baccalauréat, une professeure de philosophie lilloise a corrigé toutes ses copies, mais refuse de les apporter au rectorat et de transmettre les notes. Dernier moyen selon elle de protester contre la réforme du lycée et du bac. >> Bac 2019 : découvrez les résultats de tous les candidats à partir du 5 juillet Moins de 100 000 copies retenues À Lille (Nord), Rouen (Seine-Maritime) ou Lyon (Rhône), les professeurs grévistes se sont rassemblés mercredi 3 juillet pour décider de la suite à donner à leur mouvement, suivi de près par les fédérations de parents d'élèves, inquiètes. Selon le ministère de l'Éducation nationale, moins de 100 000 copies seraient encore retenues par les enseignants grévistes."	Philippe Denis	France 3	7	3	2019
Baccalauréat : les résultats sont tombés	"Quelque 743 000 candidats savent désormais s'ils ont réussi ou non le baccalauréat. Certains n'ont cependant qu'un résultat provisoire, car toutes les notes n'ont pas été rendues par les professeurs grévistes.Vendredi 5 juillet, devant les lycées, les élèves découvrent leurs résultats au baccalauréat, entre cris de joie et larmes. Mais ce bac 2019 a un goût amer pour ceux qui ont découvert leurs noms surligné en jaune : ils n'ont qu'un résultat provisoire. La faute à des notes manquantes non communiquées par des professeurs grévistes, opposés à la réforme du lycée. Ce sont donc les moyennes des élèves sur l'année qui ont servi au calcul du résultat final. Résultats définitifs lundi 8 juillet Entre 30 000 et 40 000 notes n'ont pas été communiquées. Par souci d'équité, les professeurs grévistes auraient préféré que les résultats soient proclamés plus tard. \"Je pense que c'était un moindre mal de les faire patienter encore un petit peu pour avoir des résultats fiables\", juge Juliette Lambert, professeure de physique-chimie au lycée Maurice Genevoix (Hauts-de-Seine). Dans l'après-midi, certains enseignants ont déposé leurs copies au rectorat. Les résultats définitifs du bac sont attendus lundi 8 juillet."	Philippe Denis	France 3	7	5	2019
Baccalauréat : peut-il y avoir des recours devant la justice ?	L'essentiel JT 20H - Si le droit de grève est protégé par la Constitution, la rétention des copies, propriétés de l'État, pourrait ne pas relever de ce droit. Alors, que risquent les enseignants grévistes ?  La grève des professeurs correcteurs du bac soulève des questions juridiques. Un candidat s'estimant lésé peut-il déposer un recours à la justice ? Et contre qui ? Les élèves ont-ils été tous traités de manière équitable ? Les enseignants grévistes qui ont refusé de communiquer les notes ou les copies ont-ils abusé du droit de grève ?	""	TF1	7	7	2019
