title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Bernard Fripiat donne une leçon de français	"Bernard Fripiat était invité sur le plateau de France 2 pour apporter son éclairage sur la langue française.L'historien Bernard Fripiat a sorti un ouvrage pour décomplexer les personnes face aux pièges de la langue Française, intitulé \"Au commencement était le verbe...Ensuite vient l'orthographe\". Selon lui, \"il faut attaquer l'orthographe en rigolant, c'est vital. Les gosses sont nuls en orthographe parce qu'ils n'aiment pas\". Il use donc de l'humour pour faire adhérer les enfants à l'orthographe. \"Quand on rigole de quelque chose, on n'a plus de problèmes\", poursuit-il. \"L'orthographe était une opinion\" Dans son ouvrage, il livre un éclairage historique sur l'orthographe. \"Avant d'être figé par l'Académie française, on faisait comme on voulait. Même l'Académie française ne figeait pas automatiquement\", explique-t-il. L'orthographe n'était donc pas autant arbitraire qu'aujourd'hui. D'ailleurs \"Voltaire par exemple avait son orthographe à lui qu'on a prise d'ailleurs. L'orthographe était une opinion à l'époque\"."	Thomas Horeau	France 2	3	5	2015
"Bernard Tapie : \"Ruiné de chez ruiné\""	"Bernard Tapie a réagi pour la première fois après sa condamnation par la Cour d'appel de Paris dans le dossier du Crédit lyonnais. L'homme d'affaires, qui doit rembourser 404 millions d'euros, dénonce \"une décision de justice ahurissante\".Acculé et ruiné. Bernard Tapie, 72 ans, se dit \"humilié et abattu\". Dans un entretien à paraître dans le quotidien le Monde, l'homme d'affaires affirme : \"Je suis ruiné. Rui-né de chez ruiné. Plus rien. Tout va y passer. Tout. Je suis K.O (...) Je suis désolé mais on va être à la rue car ils veulent prendre tout ce qu'on a...Et ce n'est pas du cinéma\". C'est la première fois que Bernard Tapie réagi après sa condamnation par la Cour d'appel de Paris dans le dossier du Crédit lyonnais. \"C'est ahurissant\" Bernard Tapie affirme aujourd'hui ne pas être en possession de la totalité de l'argent qu'il doit rembourser, soit un peu plus de 404 millions d'euros. France 2, qui rapporte un extrait de l'interview que l'homme d'affaires a confié au Monde, explique que Bernard Tapie affirme ne pas avoir \"touché ces 405 millions d'euros (...) C'est ahurissant, la justice me demande de rembourser des sommes astronomiques que je n'ai même pas touchées\"."	Thomas Horeau	France 2	12	4	2015
Bernard Tapie annonce son retour en politique	"Bernard Tapie annonce son retour en politique dans une interview accordée au Journal du Dimanche. France 2 revient sur cet entretien.\"Je reviens en politique\". C'est l'annonce fracassante de Bernard Tapie qui s'affiche en une du JDD dimanche 20 décembre. À 72 ans, l'homme d'affaires se présente aujourd'hui comme un nouveau rempart au FN. \"Personne ne peut contester mes succès passés face au FN (...) quand je l'avais ramené à 10% des voix. C'est toujours faisable à condition d'adopter les bonnes méthodes\", affirme Bernard Tapie. Voilà plus de 20 ans que s'est achevé son dernier mandat en politique. Député, ministre de la Ville, François Mitterrand et Pierre Bérégovoy l'apprécient, Pierre Mauroy beaucoup moins. Le chômage des jeunes en ligne de mire Il annonce aussi détenir les clés pour éradiquer le chômage des jeunes. \"En capitalisant intelligemment tout ce qui est dépensé à tort et à travers, on aurait de quoi donner un travail à tous les jeunes qui le souhaitent et qui devront l'accepter\", poursuit-il. Est-ce l'Élysée que vise Bernard Tapie ? Pourtant en 2013, il écrivait dans son livre en lettres capitales : \"je ne ferai plus jamais de politique\"."	Thomas Horeau	France 2	12	20	2015
"Bernard Tapie sur son retour en politique : \"cela fait huit mois qu'on travaille sur cette question-là\""	"L'homme d'affaires qui a annoncé son retour en politique est ce lundi 21 décembre l'invité du journal de 20 heures.Quinze jours après avoir été condamné à rembourser 400 millions d'euros dans l'affaire du Crédit lyonnais, Bernard Tapie annonce son retour en politique. L'homme d'affaires est ce lundi 21 décembre l'invité du journal de 20 heures. À ceux qui voient un parallèle entre sa condamnation et son retour en politique, Bernard Tapie répond : \"Quel rapport avec les 400 millions ? Je veux comprendre parce que depuis hier, j'entends ça. Est-ce que ça peut avoir un rapport ? Il n'y en a aucun, cela fait huit mois qu'on travaille sur cette question-là. Moi, mon vrai problème, c'est le résultat des élections\". Élection présidentielle Pour Bernard Tapie, le chômage très important des jeunes expliquerait pourquoi le Front national séduit cette tranche d'âge. L'homme d'affaires assure qu'il est prêt à aller jusqu'à l'élection présidentielle si aucun des candidats ne s'engage sur le chômage des jeunes. \"Il y a trois hypothèses. Première hypothèse, aucun ne veut modifier les structures qui permettent d'arranger les jeunes qui sont au chômage, j'y vais moi. S’il y en a un des deux, je choisis celui-là. Et l'autre hypothèse, si les deux (s'engagent), moi je reste chez moi et je me garde bien de dire, je préfère ça ou ça\", explique Bernard Tapie."	Elsa Pallot	France 2	12	21	2015
Bernard Tapie: un homme politique qui fait débat	"Ce dimanche 20 décembre, Bernard Tapie annonce revenir en politique. Retour sur le parcours d'un homme d'affaires hors norme.\"Je crois que j'ai été heureux jusqu'au moment où j'ai décidé de faire de la politique\", avait déclaré Bernard Tapie en 1993 sur le plateau de l'heure de vérité. Après avoir été chanteur et homme d'affaires, il se lance dans la politique dans les années 80 et créé l'événement en se présentant en PACA face à Jean-Marie Le Pen. Une campagne virulente contre le Front national, d'où sont restées quelques phrases choc : \"Si Jean-Marie Le Pen est un salop. Les gens qui votent pour lui sont des salops !\", déclarait-il en meeting. Un ministre contesté Nommé ministre de la Ville en 1992, il devient très populaire auprès du président de la République, mais ne fait pas l'unanimité à gauche. D'après Christophe Barbier, directeur de la rédaction de l'Express, son objectif aujourd'hui est de continuer à faire parler de lui. Un retour surprise qui n'a, en tout cas, pas fini de faire couler de l'encre. Bernard Tapie sera demain soir, l'invité du 20h de France 2."	Elsa Pallot	France 2	12	20	2015
Bien s'hydrater lors de la canicule	"En cette période de canicule, chacun a sa méthode pour se désaltérer, entre thé glacé, menthe à l'eau et soda.Dans les cafés, les Parisiens sont installés confortablement en terrasse, bien à l'ombre, la canicule, ils la supportent très bien avec leur boisson préférée. \"Quand il faut aussi chaud on aime boire du Coca avec beaucoup de glaçons\", témoigne une dame. \"Ce qui marche le mieux en ce moment en plein soleil, ce sont surtout les sodas, indique une serveuse. Vous avez aussi beaucoup de Perrier, beaucoup de menthe\". Des recettes de grand-mère Pour s'hydrater, dans cette herboristerie, les recettes de grand-mère sont des valeurs sûres. On recommande ici une pincée de fleurs et de feuilles d'hibiscus, de sureau, de menthe poivrée ou de roses, préparés en tisane, chaud ou froid, ça désaltère. \"La menthe a ce petit gout mentholé qui plait beaucoup parce qu'elle va avoir un effet froid, un peu glaçant au niveau de la langue\", explique Amandine Guyot, pharmacienne phytothérapeute à l'herboristerie du palais Royal."	Philippe Denis	France 3	6	30	2015
Bien-être : la cryothérapie, nouveau remède ?	Une équipe de France 2 vous fait découvrir la médecine par le froid ce mercredi 23 septembre.La médecine par le froid est en plein essor dans tous les domaines. Tendinites, mal de dos, douleurs musculaires et même soins esthétiques, la cryothérapie a la cote. L'Institut national du sport est pionnier de la cryothérapie en France. Légèrement blessé à l'épaule, Samir Aït Saïd , vice champion d'Europe aux anneaux, s'apprête à rejoindre le caisson. Un bandeau pour les oreilles, des gants, des chaussettes et un masque pour protéger les voies aériennes. -110°C, un froid extrême, mais sec, tout à fait supportable sur une très courte durée. Ici, c'est le corps tout entier qui est exposé. Au bout de deux minutes, le froid commence à piquer sérieusement. Un choc thermique, en trois minutes, la température de sa peau est passée de 32 à 18°C. L'athlète n'a plus mal à l'épaule. Le froid qui rend beau Aujourd'hui, c'est le monde de l'esthétique qui s'empare de la cryothérapie. Amincissement, perte de poids, antiride, des dizaines d'instituts dans toute la France ne jurent que par le froid qui rend beau. Pour l'instant, aucune étude scientifique ne le prouve, mais les clientes sont prêtes à faire une quinzaine de séances à 50 euros chacune.	Elsa Pallot	France 2	9	23	2015
Bientôt des fraises toute l'année ?	Une équipe de France 2 est partie à la rencontre d'un producteur de fraises pas comme les autres. Explications.Au pied d'un immeuble au coeur de Paris se cachent dans un conteneur en apparence banal des fraises presque à maturité en plein mois d'octobre. Ici, les centaines de pieds hors-sol sont cultivés sur des parois verticales. Un soleil artificiel, de l'eau et des nutriments pour la croissance : cette production se veut écoresponsable. Trois euros la barquette Plus besoin d'aller chercher des fraises en Espagne, cueillies encore blanches et qui atterrissent sur les marchés après avoir parcouru des centaines de kilomètres. La culture urbaine permet de réduire les transports en préservant une certaine qualité. La culture hors-sol des fraises sous serre permet jusqu'à fin novembre, si la météo reste clémente, aux variétés comme la Cléry, la Charlotte ou la Mara des bois de jouer les prolongations. Avec un prix moyen de trois euros la barquette produite en conteneur, le producteur parisien pourra faire déguster toute l'année des fraises récoltées quelques minutes plus tôt.	Thomas Horeau	France 2	10	22	2015
"Bientôt la fin des \"niches sociales\" ?"	"Pour faire des économies, Bercy envisage de plafonner ces exonérations de charges sociales.Attention si vous êtes journaliste, mannequin ou encore marin. Les niches dites sociales sont dans le collimateur du gouvernement. Un rapport de l'administration propose de plafonner ces exonérations de charges sociales dont bénéficient certaines professions. Et pour cause, ces avantages représenteraient un manque à gagner de 15 milliards d'euros par an pour l'État. En plafonnant ces avantages, l'administration espère ainsi économiser 3 milliards d'euros. \"Augmenter la pression fiscale\" Parmi les niches les plus coûteuses : la prévoyance complémentaire et de retraite supplémentaire et la déduction forfaitaire spécifique. Mais pour Agnès Verdier-Moliné, économiste à l'Ifrap, plafonner ces exonérations n'est pas une bonne solution : \"Supprimer une niche ou raboter une niche, c'est augmenter la pression fiscale, ce n'est pas faire des économies\", estime la spécialiste."	Elsa Pallot	France 2	9	3	2015
Bientôt un contrat flexible pour les métiers de l'informatique et du numérique ?	Le gouvernement dit ne pas souhaiter toucher au CDI, mais envisage d'étendre le contrat de chantier, pour l'heure utilisé dans le bâtiment, à d'autres secteurs.Le contrat flexible va-t-il se généraliser, en lieu et place du CDD ? Le contrat de chantier, utilisé dans le BTP, pourrait être étendu à d'autres secteurs comme l'informatique, numérique ou les sociétés de services entre entreprises. L'objectif est simple : flexibiliser le marché de travail. Si ce contrat est officiellement à durée non déterminée, il s'arrête une fois que la mission du salarié est terminée. Le contrat dure donc autant de temps que le chantier. Pas de prime de précarité Avantage pour l'employeur, le contrat flexible permet un licenciement simplifié, bien moins coûteux qu'un licenciement économique. En outre, l'entreprise n'a pas à payer de prime de précarité, contrairement au CDD. En contrepartie, le salarié sera réembauché en priorité. Étendre ce contrat à d'autres secteurs que le bâtiment serait un moyen pour le gouvernement d'assouplir le droit du travail sans toucher au contrat à durée indéterminée.	Elsa Pallot	France 2	4	6	2015
Bientôt un mariage entre Auchan et Système U	"Les deux enseignes Auchan et Système U devraient prochainement s'unir pour devenir le deuxième plus gros groupe de la grande distribution.C'est un chamboulement dans le secteur de la grande distribution, les deux poids lourds Auchan et Système U vont bientôt n'être qu'un seul groupe, qui serait n°2 sur le marché, juste derrière Carrefour. Les Hyper U pourraient ainsi devenir des Auchan, et les Simply Market des Super U. Cette alliance soulève des questions sur des éventuels avantages pour les consommateurs. \"Logiquement oui, changement d'enseigne si tout est confirmé, et après probablement baisse des prix parce qu'ils vont avoir les moyens pour suivre la guerre des prix amorcée par Leclerc ou Casino\", explique Yves Puget, directeur de la publication spécialisée LSA. Des alliances dans tout le secteur L'an dernier, Auchan et Système U avaient déjà rapproché leurs centrales d'achat, tout comme l'avaient fait Casino et Intermarché, et Carrefour et Cora. Pour conclure leur mariage, il faudra maintenant l'aval de l'Autorité de la concurrence, qui rendra sa décision en 2016."	Thomas Horeau	France 2	5	15	2015
Bientôt une baisse de la facture de l'électricité ?	Dans le même temps, la facture de gaz et le prix du carburant à la pompe, augmenteraient.Alors que la facture d'électricité a grimpé l'an dernier, le gouvernement envisagerait de diminuer la taxe électricité qui finance les énergies renouvelables. La baisse pourrait aller jusqu'à -10%. Résultat ? La facture d'électricité pourrait diminuer. C'est ce que révèle le JDD de ce dimanche 26 juillet. Un cadeau que le gouvernement envisage de faire à tous les consommateurs. Bercy pourrait donc baisser la Contribution au Service Public d'Electricité, prélevée sur chaque facture et servant à financer les subventions aux énergies renouvelables ainsi que les tarifs sociaux pour les ménages modestes. Une hausse des factures de gaz Mais pas question pour Bercy de se priver de telles ressources fiscales. Si la taxe électricité était réduite, elle serait donc en échange appliquée également sur les factures de gaz et sur les carburants à la pompe, dont les prix augmenteraient. Le gouvernement devrait détailler son projet à la rentrée.	Elsa Pallot	France 2	7	26	2015
Big Ben n'est plus à l'heure	"La vieille dame, qui rythme le quotidien des Londoniens depuis 156 ans, ne donne plus l'heure exacte.À Londres, la nouvelle affole les habitants. Big Ben n'est plus à l'heure. La célèbre horloge qui sonne depuis plus de 150 ans avance désormais de six petites secondes, rapporte une équipe de France 3. Rehausser le centre de gravité Pour régler le problème, il faudrait raccourcir l'aiguille des minutes qui mesure quatre mètres. Une solution trop compliquée selon les horlogers de Westminster qui préfèrent intervenir sur le mécanisme. \"Sur cette partie qui se trouve en haut de la pendule, il faut ajouter du poids pour rehausser le centre de gravité. On utilise de vieilles pièces de monnaie. En ajoutant un penny, on augmente ainsi la vitesse de l'horloge de 2/5 de seconde par jour\", rapporte l'horloger Paul Robertson. Il y a un an, Big Ben avait fait l'objet d'un grand nettoyage d'été afin de garantir son bon fonctionnement…Mais c'était sans compter sur les caprices de la vieille dame."	Philippe Denis	France 3	8	26	2015
Big Ben perd la tête	"Depuis quelques jours, l'horloge donne l'heure avec six secondes d'avance.Rien ne va plus à Londres. Big Ben, la célèbre horloge qui rythme la vie des britanniques depuis plus de 150 ans, n'est plus à l'heure exacte. En effet, elle avance désormais de six secondes. Le phénomène a été constaté il y a deux semaines et perturbent visiblement les habitants. \"Six secondes c'est rien du tout\" \"Je suis choquée. Moi je fais toujours confiance à Big Ben\", lance une Londonienne, au micro de France 2. \"Ça veut dire qu'on nous a trompé sur six secondes de notre vie. Si au moins c'était six secondes en moins, on vivrait plus longtemps\", ironise un passant. \"C'est vrai qu'on a tendance à croire que Big Ben est infaillible car il est là depuis si longtemps…Mais justement ça fait longtemps, c'est normal que ça se dérègle. Et puis six secondes c'est rien du tout\", relativise une dame. Les horlogers de Big Ben, eux, sont sur le qui-vive. Ils tentent aujourd'hui de comprendre les causes de cette défaillance."	Thomas Horeau	France 2	8	26	2015
Bilan d’une journée de circulation alternée	"Ce lundi 23 mars était une journée sans les véhicules aux plaques d’immatriculation paires. Seules les impairs pouvaient circuler, conséquence de la mise en place de la circulation alternée à Paris et dans les 22 communes voisines.Seuls les véhicules aux plaques d’immatriculation impaires pouvaient circuler ce lundi 23 mars. Conséquence de la mise ne place de la circulation alternée pour faire face au pic de pollution sur l’Île-de-France depuis près d’une semaine. Une interdiction pas respectée par tous les automobilistes, certains se sont fait arrêter par les forces de l’ordre. \"Je n’ai pas trop le choix je suis obligé d’aller bosser, il y a des gens qui m’attendent, et pas possible de faire du covoiturage ou quoi que ce soit\", explique un motard au micro de France 2, arrêté alors qu’il circule avec une plaque d’immatriculation paire. 30 à 40 % d'embouteillages en moins Plus de 2 800 infractions ont été constatées, l’amende est à 22 euros. Mais le trafic a été considérablement allégé, et les bouchons réduits de 30 à 40 % par rapport à un lundi normal. Certaines entreprises ont incité leurs salariés à rester chez eux pour travailler."	Philippe Denis	France 3	3	23	2015
Bilan sur la circulation alternée	"La circulation alternée était en vigueur ce lundi 23 mars à Paris. Seuls les véhicules avec une immatriculation impaire pouvaient circuler dans la capitale et les 22 communes limitrophes.Conséquence de la mise en place de la circulation alternée en raison du pic de pollution, seuls les véhicules ayant une immatriculation impaire pouvaient circuler ce lundi 23 mars à Paris et dans les 22 communes limitrophes. L'interdiction n'a pas toujours été respectée. Certains ont tout de même pris leur voiture immatriculée avec un chiffre pair. \"Je n’étais pas au courant, j’ai pas la télé chez moi, mais je vais la garer tout de suite\", plaide une automobiliste arrêtée par les forces de l’ordre, devant la caméra de France 2. 22 euros de contravention Montant de la contravention : 22 euros, et l’obligation de repartir sans son véhicule. Certains ont trouvé une alternative, le covoiturage. A la mi-journée, 3 000 infractions avaient été constatées par les forces de l’ordre, qui se sont montrées compréhensives, notamment avec une femme enceinte qu'ils ont laissée repartir."	Elsa Pallot	France 2	3	23	2015
Birmanie : Naypyidaw, une cité fantôme	Les rues de la ville sont désertes pourtant il y aurait un million d'habitants selon les autorités du pays.Les journalistes de France 2 se sont rendus en Birmanie, dans la capitale, Naypyidaw. À 18 heures, un vendredi soir, les artères sont désertes. Pourtant, la mégalopole est six fois plus étendue que New York. Tout y est neuf. Mais sur les bords des routes, les seuls piétons sont les jardiniers chargés de l'entretien. Officiellement, la ville compte un million d'habitants, mais la réalité semble bien différente. C'est le général Than Shwe qui a construit Naypyidaw. Il a dirigé le pays pendant 20 ans à la tête de la junte militaire. L'homme était persuadé que l'ancienne capitale, Rangoun, allait être attaquée alors il a lancé ce projet. Trois milliards d'euros évoqués Sur les routes gigantesques, la circulation est inexistante. Seuls les fermiers y passent avec leurs troupeaux. La route servirait aussi de lieu d'entraînement pour l'armée. Ici, tout est démesuré. Le Parlement comporte 32 bâtiments richement décorés. De nombreux hôtels luxueux sont également vides. Le financement de la ville reste un mystère. Elle aurait coûté plus de trois milliards d'euros.	Elsa Pallot	France 2	8	13	2015
Blagnac pratique le sport sur ordonnance	"La loi santé, adoptée il y a peu, prévoit la possibilité de prescrire une activité sportive à un malade pour améliorer son état de santé. Certaines communes, comme Blagnac, en Haute-Garonne, y avaient pensé depuis longtemps.Il y a encore un an, faire du sport ne faisait pas partie des habitudes de Marjorie qui pesait alors 50 kg de plus qu'aujourd'hui. Une opération de l'estomac, suivie d'un régime ont transformé la jeune femme, rapporte la journaliste de France 3, qui souligne que ses nouvelles activités sportives ne sont pas étrangères à ce changement. Depuis deux ans, à Blagnac, près de Toulouse, les généralistes peuvent prescrire à leurs patients, des activités sportives financées par la mairie. \"Je me sens mieux\" C'est ce qu'a fait le médecin traitant de Marjorie. Elle pratique maintenant du sport deux fois par semaine : \"Je reprends plaisir à marcher, à faire du sport, je me sens mieux\", confie la jeune femme au micro de France 3. Quant au médecin qui la suit, il a noté une \"amélioration des résultats biologiques\". Le dispositif, qui offre un an de sport gratuit et encadré, a déjà séduit une cinquantaine de personnes."	Philippe Denis	France 3	6	8	2015
Boeing a adopté le made in France	"Le savoir-faire français est reconnu dans le monde de l'aéronautique. L'américain Boeing s'est notamment laissé séduire.Au salon du Bourget, les entreprises françaises ont la cote. Leur bonne réputation dans le secteur du haut de gamme de l'aéronautique est indéniable. La preuve avec Boeing, qui sollicite la technologie française pour son avion star, le 787. Trains d'atterrissage, pneus, composants électroniques... Au total, le géant américain fait appel à plus d'une centaine de fournisseurs tricolores. L'entreprise Snecma fournit à Boeing ses moteurs. Cédric Goubet, le directeur, assure à France 3 : \"Tous les jours, un avion décolle avec nos moteurs, toutes les deux secondes dans le monde\". Cinq milliards d'euros par an Les trois quarts de l'activité de Snecma sont dédiés à Boeing. Et les commandes sont de plus en plus nombreuses d'année en année. En 2015, la société va embaucher 900 personnes. Les commandes américaines sont une garantie pour l'emploi. Chaque année, Boeing dépense plus de cinq milliards d'euros en France."	Thomas Horeau	France 2	6	16	2015
Boko Haram sème la terreur jusqu'au Tchad	"Pour la première fois, les membres de la secte islamiste sont entrés au Tchad. Ils ont attaqué un village à la frontière. Au Nigeria, les habitants sont terrorisés.Vendredi 13 février, les islamistes de Boko Haram sont entrés pour la première fois au Tchad. Ils ont attaqué le premier village à la frontière. De nombreux nigérians qui avaient fui les terroristes avaient trouvé refuge ici. L'attaque a fait au moins cinq morts. Au Nigeria, Boko Haram fait toujours aussi peur. Le dernier assaut des islamistes a eu lieu au nord-est du Nigeria, à Gombe, ville de 300 000 habitants. Ils ont appelé au boycott des élections générales fin mars. Après leur départ, un couvre-feu a été déclaré dans tout l'État. Une volonté d'expansion sans limite Au Nigeria comme au Tchad et même au nord du Cameroun, on craint la volonté d'expansion de Boko Haram, qui semble sans limite. Les habitants sont choqués. \"Je n'arrive pas à manger. Je dors à peine. De jour comme de nuit, je les vois, je les imagine\", confie un homme à France 3. Goodluck Jonathan, le président nigérian, demande l'aide des États-Unis face à la menace Boko Haram."	Philippe Denis	France 3	2	14	2015
Bombe factice dans un vol d'Air France : l'enquête se poursuit	"Les 459 passagers du vol Maurice / Paris sont arrivés lundi 21 décembre à l'aéroport Charles de Gaulle. L'homme qui avait découvert la fausse bombe a été mis en garde à vue avant d'être relâché.L'enquête se poursuit dans l'affaire de la bombe factice dans un vol Air France. Tous les passagers sont rentrés sains et saufs lundi 21 décembre à Paris. Les 459 personnes à bord de ce vol AF463 sont arrivées peu avant sept heures. Certains ont raconté à France 3 ce qu'ils ont vécu. \"Il n'y a pas eu de crise de panique (...) tout le monde était très stressé, mais il n'y a pas eu de crise d'hystérie\" explique l'un d'eux. Leur avion a été dérouté en plein vol suite à une alerte à la bombe dans la nuit de samedi à dimanche. La bombe dissimulée dans les toilettes était en fait une fausse faite de papier et de carton et équipée de fils électriques et d'un cadran numérique. Un homme interpellé puis relâché L'homme qui avait découvert cette bombe factice a été interpellé dès la descente de l'avion à Roissy (Val d'Oise) puis placé en garde à vue. Il s'appelle Patrice B, c'est un ancien policier du raid de 58 ans à la retraite depuis 2008. Lundi 21 décembre dans la soirée, l'homme a finalement été relâché et l'enquête se poursuit. La compagnie a déposé plainte contre X."	Philippe Denis	France 3	12	21	2015
Boom des cabanes en bois	"Elles sont multi-usages et se transforment au gré des envies, les cabanes sont une nouvelle forme d'habitat, très en vogue.Les cabanes sont désormais utilisées comme de véritables pièces supplémentaires. Il s'en vendrait plus de 3 000 chaque année. Vivre dans une cabane en bois, ils en ont rêvé. Dans un arbre ou roulante, elles peuvent s'installer partout et sont parfois luxueuses. Qu'on y vive toute l'année, ou qu'on y passe seulement un moment de temps en temps, la cabane est à la mode. 40 000 euros de budget Il y a douze ans déjà, Pierre-Marc Lambert a voulu la sienne. Il l'a faite construire comme un secret d'enfant, cachée au milieu de sa forêt. Pour y accéder, il faut grimper et encore grimper avant de s'installer dans une cabane perchée à douze mètres du sol. \"C'est mon petit nid\", explique l'heureux propriétaire. \"J'y ai mis mes bandes dessinées, ma musique, quelques verres, quelques souvenirs...\", raconte-t-il. Son refuge, il le rejoint plusieurs fois par semaine pour lire et se détendre en pleine nature. Sa cabane lui a tout de même coûté 40 000 euros mais il ne le regrette pas."	Elsa Pallot	France 2	6	27	2015
Bordeaux : le gérant de l'épicerie musulmane risque jusqu'à trois ans de prison	"Le préfet de Bordeaux a décidé de saisir la justice suite à la polémique déclenchée par un épicier qui avait décidé d'interdire la mixité dans son épicerie. France 2 fait le point.Depuis quelques jours, la décision d'un épicier musulman de distinguer des jours d'ouverture pour les clients hommes et d'autres pour les femmes, fait polémique à Bordeaux. Pour lui, la pratique de l'Islam n'autorise pas la mixité, mais cette pratique en France est illégale. Le préfet en appelle à la justice Dans ce quartier populaire de Bordeaux, où la communauté musulmane est importante, c'est l'incompréhension. Pour le grand imam de la ville, il s'agit d'un repli identitaire à l'opposé du message du Coran. \"Ironie de l'histoire, cette épicerie jouxte les locaux d'une association de lutte contre le racisme\", rapporte le journaliste de France 2. Ces pratiques discriminatoires ont fermement été condamnées par le maire de Bordeaux, Alain Juppé. La peine encourue est de trois ans d'emprisonnement et 45 000 euros d'amende. Le préfet a saisi la justice."	Thomas Horeau	France 2	6	23	2015
Bordeaux perd 10 degrés	"Si 47 départements sont placés en vigilance orange à la canicule, l'air est plus frais à Bordeaux, ce jeudi 2 juillet.Alors qu'il faisait 38 degrés avant-hier à Bordeaux, le thermomètre a sensiblement baissé dans la capitale girondine. En effet, avec les orages, il ne fait plus que 28 degrés, ce jeudi 2 juillet après-midi. Un coup de fraîcheur qui ravit petits et grands. De nombreux joggeurs se sont d'ailleurs levés tôt pour en profiter, constate une équipe de France 2. \"L'air est plus présent\", note une jeune sportive, visiblement soulagée. \"On transpire moins. Pour arriver au travail c'est quand même mieux\", lance aussi un passant. \"On peut sortir\" Ce petit air frais est également une aubaine pour les personnes âgées : \"On peut sortir. Jusqu'à maintenant on ne sortait pas\", assure un homme. Les enfants aussi se réjouissent de la baisse du mercure : \"Avant il faisait tellement chaud qu'on arrivait moins à respirer\", confie l'un d'entre eux."	Thomas Horeau	France 2	7	2	2015
Bouleversement politique en Espagne	"C'est un séisme politique en Espagne. Issue des Indignés, soutenue par Podemos, Ada Colau, 41 ans, est en passe de devenir maire de Barcelone. Et la ville de Madrid pourrait aussi être emportée par la gauche radicale.Les larmes de joie d'une Indignée aux portes du pouvoir. Ada Colau, 41 ans, est entrée en politique il y a seulement quelques mois. Premier scrutin, première victoire. Si elle parvient à réunir une coalition des partis de gauche, elle dirigera bientôt la deuxième ville d'Espagne. \"Mon objectif prioritaire est qu'il n'y ait plus de citoyens de première et de seconde zones à Barcelone\", expliquait-elle hier, après sa victoire. La \"fée des délogés\" Ses partisans l'ont surnommée \"la fée des délogés\", une militante acharnée du droit au logement pour les plus pauvres, capable de s'enfermer dans une banque pour dénoncer des expulsions. Son style alterne coups d'éclat médiatiques et décontraction, comme lorsqu'elle chante pour un clip de campagne. Elle veut faire de Barcelone une vitrine de la démocratie en Espagne. La gauche radicale devrait également remporter la ville de Madrid, incarnée par Manuela Carmena, 71 ans, une juge anticorruption à la retraite. Une grand-mère modèle candidate d’une plate-forme comprenant des Indignés et le parti antilibéral Podemos, qui est en passe de ravir à la droite ce bastion conservateur."	Elsa Pallot	France 2	5	25	2015
Boulots d'été : rencontre avec Augustin, animateur de colonie de vacances	"Cette semaine, les équipes de France 2 s'intéressent aux petits boulots d'été.Cet été, Augustin, 21 ans, étudiant en psycho-motricité, est animateur de colonie de vacances. Il va s'occuper pendant deux mois d'adolescents de 15 à 17 ans, à Morbecque (Nord). Dès 8 heures le matin, réveil en musique, pour le plus grand plaisir des jeunes filles. Le centre de Morbecque accueille 180 enfants. Comme Augustin, ils sont 23 animateurs à les prendre en charge, gérer les repas et les activités de la journée. Une vocation Ce matin-là, une randonnée à épreuves en petit groupe est au programme. Sur le parcours, les moniteurs animent les épreuves. Les jeunes se prêtent à tous les jeux. De quoi donner des envies à certains. \"Je pense que l'année prochaine je vais passer mon Bafa pour devenir animateur\", confie Loïc, 16 ans. Pendant leur mois de colonie, les animateurs sont logés, nourris et blanchis. Augustin touche entre 800 et 1 000 euros, qu'il va mettre de côté pour ses projets. Cela fait quatre ans qu'il est moniteur, mais pas pour l'argent, juste parce qu'il adore ça. \"Je viens ici pour les autres, et les voir épanouis, à fond dedans, c'est parfait\", explique l'animateur au micro de France 2."	Thomas Horeau	France 2	7	21	2015
"Bousculade à La Mecque : \"J'ai eu très peur\", se souvient le recteur de la mosquée de Lyon"	"France 2 a recueilli des témoignages de certaines personnes qui se sont déjà rendues en pèlerinage sur le site, et d'autres qui attendent des nouvelles de leurs proches.Il s'agit de la plus meurtrière tragédie à endeuiller le pèlerinage de La Mecque (Arabie saoudite) depuis vingt-cinq ans. Une tragique bousculade survenue jeudi 24 septembre a fait plus de 700 morts sur le site de lapidation de Satan. Au total, environ 1,9 million de fidèles, dont 1,4 million venus de l'étranger, participent au pèlerinage de cette année, dont les rites s'achèvent samedi. \"On risque de tomber\" Le hadj est l'un des cinq piliers de l'islam, et tout fidèle est censé l'accomplir au moins une fois dans sa vie s'il en a les moyens. Interrogés par France 2, d'anciens pèlerins se souviennent de mouvements de foule. \"On risque de tomber. J'ai eu très peur\", se souvient le recteur de la mosquée de Lyon (Rhône), qui est allé à La Mecque il y a plusieurs années. Vendredi 25 septembre, le responsable de l'agence Voyages el-Djazaïr a appelé les Français sur place pour refaire un point sur les consignes de sécurité à suivre."	Thomas Horeau	France 2	9	25	2015
