title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Bayonne : un million de personnes attendues pour la célèbre fête	C'est un des temps forts de l'été dans le sud-ouest de la France. Bayonne vient de donner le coup d'envoi de sa célèbre fête. Un million de personnes attendues jusqu'à dimanche dans les rues et les bars de la ville. Il est presque 22H hier soir. Ils sont des milliers à attendre ce moment. Je déclare ouverte la fête de Bayonne. Dans sa bonhomie naturel, le roi Léon a inauguré une nouvelle fois la fête de Bayonne. Rendez-vous des petits et des grands. On ne sait pas ce qu'on va faire ce soir, c'est ça qui est bien. On va dérouler la pelote jusqu'à la fin. C'est parti, Bayonne se pare de rouge et de blanc. A chacun sa petite touche pour se mettre dans l'ambiance. Pas de répit pour les fêtards qui se couchent tard. Au petit matin, les gens de la cour du roi Léon réveillent la ville. Le bouffon est toujours pareil. Elle a une grosse tête et un chapeau plus petit que sa tête. La tradition depuis 400 ans. A Bayonne, comme dans tout le Pays basque, on ne fait jamais la fête sans célébrer la gastronomie locale. Concours d'omelettes au piment, de Bayonne bien sûr. On peut mettre tout ce qu'on veut dedans. Et un peu d'ail. Voici la récompense. Elle est très bonne. Délicieuse. Meilleure d'année en année. La fête ne fait que commencer.	""	France 2	7	24	2014
Beauce : contre les détrousseurs d'éoliennes	Ils ne provenaient pas des boîtes noires de l'avion, qui restent toujours introuvables. Les recherches vont reprendre dans la zone sud l'océan Indien. Les voleurs de métaux, apparemment bien organisés, pénètrent par effraction dans les éoliennes, et escaladent jusqu'en haut sommet de la structure à près de 80 m de haut. Ils sont à la recherche de câbles qu'ils revendent ensuite. Le phénomène se multiplie ces derniers temps. Pour en venir à bout, on emploie les grands moyens. Voici le nouveau terrain des voleurs de métaux : la Beauce, ses champs et ses éoliennes, loin de toute présence humaine. Ici, les malfaiteurs ont réussi à ouvrir la porte, malgré le fait qu'elle soit costaud. Puis ils ont sectionné les câbles le long des parois. Jusqu'à 2 km de câbles, soit une tonne de cuivre dans une éolienne, qui se revend en moyenne 4.500 euros. Contre ces vols, la gendarmerie d'Eure-et-Loir se déploie. Un à deux soirs par semaine, opération de surveillance accrue, survol en hélicoptère, patrouilles au sol. Les gendarmes contrôlent jusqu'à 170 éoliennes dans le département. Les agriculteurs travaillent parfois la nuit, ça nous aide énormément. Ils font remonter l'information en cas de comportement suspect. La nuit, les gendarmes se postent au pied des éoliennes. On peut mettre une surveillance avec une ou plusieurs unités. Et on tient l'observation et le renseignement plusieurs heures. Jumelles de vision nocturne pour contrer des malfaiteurs entraînés, qui dévalisent une éolienne en 15 minutes, malgré les risques d'électrocution. C'est une délinquance organisée, spécialisée dans le vol de métaux. Elle écume dans un rayon de 300 km autour de Paris. Une vingtaine d'éoliennes ont été cambriolées en France. En Eure-et-Loir, la surveillance est dissuasive : depuis deux mois, plus aucune tentative de vol.	""	France 2	5	29	2014
Belfort : Alstom et General Electric, deux usines côte-à-côte	Comment réagissent les salariés ? L'une de nos équipes s'est rendue à Belfort où les deux entreprises, Alstom et General Electric, possèdent chacune une usine. Deux géants au coeur de la ville. Deux usines sur un même lieu. Ici, les locaux d'Alstom. Dans ce hangar, la firme française fabrique des alternateurs. Sur le site Belfort, elle emploie 2.600 personnes. Juste à côté, un bâtiment plus loin, il y a General Electric. L'américain est installé ici depuis 1999 et fabrique à Belfort des turbines à gaz. Ça paraît le meilleur choix pour la pérénnité du site. Le produit qu'ils font et notre produit, ça se complète. C'est plus réconfortant pour nous. Ils ont un bon volume, un produit similaire au nôtre. De la complémentarité et quelques points communs, les salariés partagent déjà la même cantine et le même CE. Mais aussi des divergences. Général Electric c'est une société américaine, une autre culture. Les salariés ont reçu comme consigne de ne pas parler à la presse. Vous travaillez pour qui. General Electric. Seuls les syndicalistes peuvent nous répondre. La culture d'entreprise américaine, c'est la compétition entre les salariés. C'est une demande forte sur les salariés. Une préoccupation pour les salariés des deux groupes, comment General Electric peut garantir l'emploi alors que ces deux dernières années la société américaine a supprimé 200 postes à Belfort ?.	""	France 2	4	30	2014
Belgique : Une reconstitution de la Trève de Noël	Passionnés d'Histoire et descendants de soldats de la Première Guerre mondiale ont reconstitué la partie de foot de la Trève de Noël.Il y a tout juste un siècle, l'Europe était alors en guerre, mais à la frontière belge, l'espace de quelques heures, soldats britanniques et allemands avaient quitté les tranchés pour fraterniser le soir de Noël. Ce week-end, des passionnés d'Histoire et des descendants de ces soldats leur ont rendu hommage. Un match légendaire Pour ces passionnés d'Histoire, arpenter ces plaines de Belgique, c'est revenir là où il y a cent ans, on a osé fraterniser avec l'ennemi. La trêve de Noël va même donner lieu à un légendaire match de foot, rejoué à deux pas du cimetière allemand. Ce jour-là, le but est Anglais, mais en 1914, c'était une autre histoire, le score aurait été de 3 à 2. La fraternisation, seule la presse anglaise l'a reconnait. Des courriers et des registres militaires relatent l'épisode. Sur ce front, la Trève de Noël a été l'une des plus longues, elle a duré jusqu'en janvier 1915.	Philippe Denis	France 3	12	21	2014
Belgique : ces Français expulsables	"Toutes dans le viseur du Fisc. La Belgique passe à la vitesse supérieure pour expulser les étrangers qui profiteraient trop de l'aide sociale. L'originalité c'est que les Européens et les Français sont ciblés. C'est l'application stricte d'une directive européenne. On est toujours l'immigré de quelqu'un. Près de 200 ressortissants français ont été sommés de quitter le pays. Chaque matin à Bruxelles, voilà ce que ce Français qui vit en Belgique depuis 4 ans risque bientôt de ne plus pouvoir faire. Depuis quelques mois, l'administration lui a intimé l'ordre de quitter le territoire. Sur le coup, j'étais suffoqué, je suis Européen, je suis en Belgique, avec ma carte d'identité française, je peux travailler. La Belgique lui reproche d'avoir perçu 700 E mensuels d'aide sociale pendant sa 1re année en Belgique. Aujourd'hui il est professeur d'université, mais l'avis d'expulsion reste. \"A défaut d'obtempérer, le prénommé s'expose à être amener à la frontière et détenu\". Ils me considèrent comme un bandit. Et ce cas n'est pas isolé. nos compatriotes sont nombreux à devoir quitter la Belgique parce qu'ils représenteraient \"une charge déraisonnable\" pour le pays. En deux ans, leur nombre a été multiplié par 10. L'an dernier, 180 Français ont ainsi été priés de faire leurs bagages. Comme cette artiste. Qu'importe si après des débuts difficiles, elle enchaîne à présent les contrats. On a voulu faire croire que j'étais quelqu'un qui ne travaille pas, et profite des subsides belges. Vouloir expulser des Européens, les médias belges se sont emparés de l'affaire. Car au gouvernement, la responsable du dossier est une ministre à poigne dont la politique de fermeté vis-à-vis des étrangers choque l'opposition. La Belgique est très heureuse d'accueillir les multiples Français qui paient l'impôt sur les grandes fortunes et qui s'installent ici. Mais quand quelqu'un a un parcours un peu plus chaotique, là on n'en veut pas, c'est l'Europe à deux vitesses. Jusqu'à présent, aucun Français n'a été raccompagné par la force, mais dans un pays cofondateur de l'Europe et inventeur de la libre circulation, cette affaire choque."	""	France 2	1	22	2014
Belgique : gros succès pour les plaques d’immatriculation personnalisées	"Depuis 6 mois, en Belgique, il est possible de s’offrir une plaque personnalisée. L’idée plaît tellement qu’elle a déjà rapporté 5 millions d’euros à l’administration.Depuis 6 mois, en Belgique, il est possible de s’offrir une plaque personnalisée. L’idée plaît tellement qu’elle a déjà rapporté 5 millions d’euros à l’administration. Les plaques personnalisées sont désormais les nouvelles stars des routes belges. Depuis 6 mois, l’administration du plat pays permet aux automobilistes de personnaliser les plaques d’immatriculation de leur voiture. Batman, Sheriff et Maman font d’ailleurs de véritables cartons. 8 caractères à 1 000 euros \"Ça m’a semblé vraiment une plaque assez sympa projetant un bon message de bonne humeur. Les gens font des sourires, des clins d’œil, des pouces en l’air, c’est vraiment très sympa à voir\", raconte un conducteur heureux au micro de France 2. Sur son bolide flambant neuf, on peut lire : \"I’m Happy\". La Belgique n’a imposé qu’une seule condition à ses administrés, que le message n’excède pas les 8 caractères. 5 000 conducteurs ont déjà été séduits par ces nouvelles plaques. Et à 1 000 euros la plaque, c’est l’Etat qui se frotte les mains."	Thomas Horeau	France 2	10	20	2014
Belgique : un attentat djihadiste déjoué contre la Commission européenne ?	On va maintenant partir pour Bruxelles. Bonjour, François Beaudonnet. La police a-t-elle déjoué un attentat que préparaient les jihadistes contre la Commission européenne. F. Beaudonnet : Selon la télévision publique néerlandaise, début août, la police belge aurait arrêté à l'aéroport de Bruxelles deux personnes d'origine turque, domiciliées aux Pays-Bas mais qui faisaient de longs séjours à Bruxelles. Elles étaient dans le radar des autorités depuis l'attentat du Musée juif. Il y a quelques semaines, la police antiterroriste a trouvé dans leur appartement bruxellois des armes, des gilets pare-balles et des documents en rapport avec le jihadisme. On a donc décidé de les arrêter d'urgence dès leur retour de Turquie. Le parquet fédéral ne confirme pas que la Commission européenne ait été la cible de cette attaque. Mais il reconnaît avoir déjoué plusieurs attentats sur le sol On a donc peut-être évité un massacre.	""	France 2	9	21	2014
Benoît Hamon : montée en grade	Je ne vais pas revenir sur les péripéties du couple S.Royal/F.Hollande. E.Lucet: Un homme prend du grade dans ce nouveau gouvernement: B.Hamon. Il prend les commandes du ministère de l'Education nationale, de l'Enseignement supérieur et de la Recherche. Ces dernières semaines, il s'est rapproché de M.Valls, alors qu'il incarne plutôt l'aile gauche du PS. Une personnalité choisie à dessein pour parler aux enseignants. Il a oeuvré en coulisse pour la nomination de M.Valls à Matignon. Un soutien qui vaut à B.Hamon d'être récompensé par un grand ministère au périmètre très large. L'Education, l'Enseignement supérieur et la Recherche. Les enseignants sont remontés contre les réformes du rythme scolaire. Il appartient à la gauche du parti. Il y a quelques mois, ils ont décidé de faire alliance avec M.Valls et A.Montebourg. Le grand public le découvre en 2008 lorsqu'il est nommé porte-parole du PS par M.Aubry. B.Hamon: J'essaie d'être le porte-parole des militants socialistes et de ce que je ressens aujourd'hui comme être les besoins des classes populaires et moyennes. Ancien militant de l'UNEF, il devra cette fois-ci gérer le corps enseignant.	""	France 2	4	2	2014
Benoît Hamon : sa promotion au gouvernement	"L'aile gauche du PS sera bien représentée. Ainsi, Benoît Hamon, qui s'occupait de la Consommation, devient ministre de l'Education. Vincent Peillon quitte le gouvernement. Il apparaît comme la caution de gauche de ce gouvernement. Au moment de succéder à Vincent Peillon, Benoît Hamon a l'air un peu tendu, ministre de l'Education de Manuel Valls dont il n'a pas toujours été proche. Vous n'avez pas toujours été sur la même ligne que Manuel Valls. Un gouvernement, c'est une équipe qui met en place une politique qui euh. Un peu langue de bois. On l'a pourtant connu plus vindicatif, car Benoît Hamon incarne l'aile gauche du PS, à l'opposé de celle du Premier ministre. Patron du mouvement des Jeunes socialistes dans les années 90, il choisit Martine Aubry contre Ségolène Royal en 2008. Il devient porte-parole du PS et ne passe pas inaperçu. Benoît, c'est l'idole, maintenant, de toutes les femmes françaises, quel que soit leur âge! Des sourires mais aussi des coups de gueule. Pas question de renier ses convictions, quitte à s'affronter violemment avec son Premier ministre d'aujourd'hui. En 2011, Manuel Valls propose de \"déverrouiller les 35 heures\", inacceptable pour Benoît Hamon. Je crois que Manuel Valls est tout seul sur ce sujet. La modernité à gauche, ce n'est pas faire du sarkozysme économique. Depuis deux ans, les deux hommes Se rapprochent au gouvernement et trouvent un intérêt commun. Il fait campagne pour Manuel Valls à Matignon qui lui offre le ministère de l'Education. Une tâche qui s'annonce considérable avec l'épineuse réforme des rythmes scolaires."	""	France 2	4	2	2014
Bernard Cazeneuve : nouveau ministre de l'intérieur	E.Lucet: Dans la formation de ce gouvernement, il y a eu, jusqu'à la dernière minute, un véritable casse-tête: celui du ministère de l'intérieur. F.Hollande souhaitait y voir Fflebsamen. M.Valls voulait y nommer J. J.Urvoas. C'est finalement un 3eme homme qui va s'installer place Beauvau: B.Cazeneuve, qui était précédemment au Budget. B.Cazeneuve, ancien ministre du Budget, homme de chiffres, devient le premier policier de France. Après d'intenses négociations, F.Hollande place ce fidèle au ministère de l'intérieur, poste clé et convoité par des proches de M.Valls. En s'installant place Beauvau, B.Cazeneuve ne tient pas seulement les clés de la police et de la gendarmerie. Il sera aussi amené à gérer les élections, charge stratégique pour les futures échéances électorales. Quant au style, rien à voir avec son prédécesseur, M.Valls. B.Cazeneuve: Ce que nous sommes est moins importa que la mission qui nous a été confiée. Celui qui n'est pas spécialiste dés dossiers dé sécurité va sûrement devoir sortir de cette réserve et asseoir son autorité.	""	France 2	4	2	2014
Bernard Cazeneuve : à la rencontre des policiers	A peine nommés, ils sont déjà au travail. Bernard Cazeneuve, installé place Beauvau, est allé sur le terrain hier rencontrer des policiers, gendarmes et pompiers à Moissy-Cramayel (Seine-et-Marne). Il n'était pas pressenti à ce poste, mais il a décidé de prendre sa nouvelle fonction à bras-Ie-corps. Il y a encore quelques heures, Bernard Cazeneuve était encore un ministre du Budget sobre et discret. Un homme de chiffres après Manuel Valls, il endosse désormais le costume de premier policier de France. On n'imprime pas un style. Je ne suis pas imprimeur. La meilleure boussole quand une responsabilité ministérielle c'est le sens de l'Etat. Le sens de l'Etat mais peu d'expérience en matière de sécurité de délinquance. Pour les syndicats de policiers, Bernard Cazeneuve est surtout l'homme de la rigueur budgétaire. Monsieur Cazeneuve, on le connaît car il a été ministre du Budget. Il a favorisé la baisse du pouvoir d'achat pour les jeunes policiers. On ne le connaît pas sur la sécurité. Nous attendons sans à priori. Une inexpérience dont Bernard Cazeneuve se défend, lui qui a été maire de Cherbourg pendant 11 ans. Ils savent votre dévouement, votre implication. L'humilité comme marque de fabrique. A l'âge que j'ai, on peut encore apprendre. Si on s'y consacre, on peut même apprendre assez vite. Je ne sais pas tout comme je ne savais pas tout quand je suis arrivé au minsitère du Budget. J'ai un goût pour le travail. Premier défi : poursuivre la lutte contre la délinquance.	""	France 2	4	3	2014
Bessières : des cambrioleurs dans les égoûts	Face à elle, Stéphane Richard, qui dément les îpropos de C. lagarde. Les juges doivent désormais se forger une conviction. Ils entendent Christine Lagarde pour la 3e fois, en tant que témoin assisté, mais pourraitent choisir de la mettre en examen si les charges retenues contre elle sont suffisantes. A Bessières, en Haute-Garonne, des cambrioleurs se sont inspirés des exploits d'Albert Spaggiari. lls ont creusé un tunnel a partir des canalisations de la ville pour dévaliser la salle des coffres du Crédit agricole. Le pot aux roses a été découvert mardi matin. La banque n'a pas encore communiqué le montant du butin. L'agence du Crédit Agricole était fermée depuis samedi. Ce n'est qu'hier matin à la réouverture que les responsables de la banque ont découvert le cambriolage. Les malfaiteurs n'ont pas été dérangés ce week-end pour creuser un tunnel dans le prolongement d'une canalisation d'eau. Une première dans cette ville de 3.000 habitants. J'ai vu, ce que vous appelez un braquage. Mais je n'ai jamais vu un braquage comme celui-ci. On ignore pour l'instant Mais, coïncidence troublante, pendant que l'on creusait sous terre deux incendies criminels dans centres téléphoniques ont mobilisé les forces de l'ordre. Revendiqués par un groupe clandestin d'agriculteurs, ils auraient pu servir de diversion. C'est à l'enquête de le déterminer. Cette affaire n'est pas sans rappeller le casse du siècle. Il y a 38 ans, à Nice, Albert Sparggiari et ses complices dévalisaiént la Société Générale, én creusant un tunnel. Une équipée rocambolesque, qui avait permis aux malfaiteurs d'empocher 50 millions de francs soit 31 millions d'euros.	""	France 2	3	19	2014
Biarritz : 18 degrés de température	L. Delahousse : Un rayon de soleil et des températures printanières sur la côte basque aujourd'hui. Il faisait 18 degrés à Biarritz! Au programme, promenade et planche de surf. Ilyaun Il y a un an, Pascal et Jean-Luc avaü avait entamé un combat contre l'illettrisme. Aujourd'hui âgés de 40 ans, ils n'ont jamais réussi à combler ce déficit. Ils ont décidé de vaincre tout cela jour après jour. C'est un acte banal pour la plupart des parents: lire une histoire à son petit. Mais a 42 ans, pour Pascal, c'est une victoire. Je suis fier de moi. Il y a un an. Ilyaunan,il.	""	France 2	1	12	2014
Biarritz : villas de légende dans la cité basque	Elle a vu naître le surf en France, mais elle est aussi connue pour ses villas de légende. On vous emmène ce soir à Biarritz. La cité basque abrite des trésors d'architecture, palais, châteaux, qui renferment de grandes anecdotes et de petits secrets. Visite dans les coulisses de l'Histoire. Elles ont fait la légende de Biarritz, majestueuses, parfois mystérieuses, souvent démesurées. Ces villas racontent comment le petit village de pêcheurs est devenu au XlXe siècle, le lieu à la mode. Tout a commencé ici. La villa Eugénie transformée en palace. C'était à l'origine la chambre de l'impératrice. Il ne reste que la cheminée et les lustres. L'impératrice Eugénie, femme de Napoléon III, tombée en amour pour Biarritz. En 1855, elle demande à son époux une villa au bord de l'océan. Nous pénétrons dans les appartements où habitait l'empereur.	""	France 2	7	17	2014
Biathlon : la course de Martin Fourcade	L'obscurité est l'alliée la plus puissante des forces spéciales. Quand on oublie sa torche, cela rend les choses plus compliquées. Le matériel, ça ne s'oublie pas. Pas de lampe, échec. Imaginez que vous entrez dans une pièce pour traiter 2 ennemis vous n'êtes pas capables de le faire. Cette nuit, les stagiaires dégainent. L'inspecteur est un as de la gâchette. T'es mort. J'éclaire, pan, pan, 2 coups, je bouge. Des questions. Ces soldats sont expérimentés mais tirer de nuit n'est pas simple. On est à 5 mètres. C'est parti. Tirer de nuit en mouvement, quand l'instructeur met la pression, est encore moins simple. Le soldat Pierrot, 26 ans, va vite apprendre. 5,6,7,couché! Toi, tu tires. Rampe. Dépêche-toi, ils arrivent. Tu es au niveau 3. Dépêche-toi. Je vais garder l'index. Debout ! Assis ! Bouge, ne reste pas sur place! Regarde derrière toi!.	""	France 2	2	18	2014
Bibliothèques municipales : des endroits multi-activités	"Pour ceux qui préfèrent la lecture au sport, il y a aussi le Salon du livre ce week-end. En marge de l'événement, on a décidé de s'intéresser aux bibliothèques municipales. Aujourd'hui, elles attirent aussi les jeunes. Il y a beaucoup d'activités, les rayons se sont numérisés. Nous sommes dans une bibliothèque municipale. Les habitantes du quartier ont proposé un atelier, loin du livre, qui n'attire pas que les filles. J'ai vu qu'il n'y avait pas de jeux vidéos, c'était annulé. Il y avait tricot, comme il n'y avait pas mes amis et que je m'ennuyais. Tu as appris à faire ça à la bibliothèque. Oui, je ne savais rien faire. Les bibliothèques nouvelle génération ont bien changé. A l'intérieur, numérisation des emprunts, bien loin des fiches à remplir à la main. On y emprunte toujours des livres comme autrefois. Les prêts sont gratuits, les nouveautés mises en valeur. Le lieu est convivial, on y lit la presse du jour. En général, on y fait des découvertes comme ce livré. Livres mais aussi liseuses, tout est à disposition. Une salle est réservée à ceux qui cherchent la tranquilité. Contrairement aux anciennes bibliothèques où le \"chut\" était de rigueur, là, le silence est sanctuarisé dans une salle où on peut travailler, les autres espaces sont plus basés sur le loisir et la détente. Accélère. Ambiance salle de jeux de vidéo, les cris sont autorisés. C'est chaud ! Tire, tire. Tu viens souvent dans cette bibliothèque. Oui, je réserve les jeux de console je lis, je joue à l'ordi. Il n'y a pas que les jeux. Si tu divises par deux. La bibliothèque offre des services plus scolaires, aide aux devoirs. Ils demandent eux-mêmes des exercices, ils aiment bien l'école. Ils aiment être rassurés sur leurs capacités. Tu n'as pas l'impression d'être à l'école. Pas trop, ici on travaille, on fait des jeux. Les rats de bibliothèque ne sont plus les mêmes qu'avant. Les anciens viennent toujours, qu'importe l'environnement, l'essentiel est de se sentir bien, même pour lire. On peut jouer du tambour à mes oreilles. Je coupe le son par mon cerveau, je suis dans mon livre, point barre. Toutes les bibliothèques n'ont pas pris le virage de la diversité. 78 % d'entre elles ne traitent encore que des livres."	""	France 2	3	21	2014
Birmanie : les temples de Bagan	on connaît les temples incas ou la grande muraille de Chine. Voici un autre des trésors parmi les plus fascinants de la planète. Il s'agit des temples de Bagan en Birmanie, dont certains ont près de 1.000 ans. Ils ont survécu aux guerres, aux séismes. Ils sont quasiment restés fermés au tourisme pendant un demi-siècle. Aujourd'hui, ils sont à la croisée des chemins. Au petit matin, au lever du soleil, vu d'une montgolfière, le spectacle est magique. Bagan sort du sommeil. Peu a peu, temples et pagodes apparaissent dans leur splendeur. Il y en a 2317 sur 42 km carrés. Bagan a été la capitale d'un puissant empire birman, du Xle au Xllle siècle, celui qui imposa le bouddhisme dans le pays, jusqu'à ce que les Mongols ne viennent anéantir l'empire. Ce qui en reste est une pure merveille. Et pourtant Bagan n'est pas classé au Patrimoine mondial de l'UNESCO. Une injustice flagrante aux yeux des visiteurs. Il faut absolument qu'il soit reconnu par l'UNESCO. Parce que c'est un site extraordinaire. Moi qui ai beacoup voyagé, c'est rare de voir autant de splendeurs. L'affaire est politique : en 1996, le processus de classement est engagé puis abandonné. Les généraux qui gouvernaient la Birmanie n'avaient pas l'intention de se plier aux conditions de l'UNESCO en termes de conservation et de restauration. Ils préfèrent le clinquant neuf à l'ancien patiné. Mais tout a changé depuis 2 ans : le nouveau régime se montre plus ouvert Et l'UNESCO qui vient d'engager la procédure de classement paraît prêt à partir sur de nouvelles bases. Certains temples ont été restaurés un peu hâtivement, sans savoir si c'était conforme à la réalité du monument. Mais ce qui est fait est fait, et les gens l'acceptent maintenant. Les plus récentes restaurations sont faites dans les règles de l'art Ainsi celle du temple d'Ananda, considérée comme un modèle. Nous ne mettons aucune couleur, aucun produit artificiel, nous ne faisons que retirer les moisissures et les couches de chaux qui ont été mises au fil de temps. C'est moins la préservation des monuments qui importe que celle de l'environnement humain et géographique. Bagan a la particularité d'être un site vivant. Entre les temples on cultive la terre et on élève des troupeaux. Certains monuments ont été intégrés dans les villes et villages, et plusieurs sanctuaires bouddhistes font l'objet d'une grande ferveur. Il faut aussi voir le contexte dans lequel sont ces monuments. Ici nous avons un paysage agricole cultivé. Il ne faudrait pas que les paysans désertent la terre pour le tourisme. Il faut que le paysage fasse partie du patrimoine protégé. Signe du changement en Birmanie, lors du coup d'envoi de la mission de l'UNESCO, des villageois ont été invités à exprimer leurs craintes. Le classement d'un site provoque en général un boom touristique qui peut être ravageur. Le gouvernement veut construire des bâtiments dans le nord de Bagan et chasser des villageois, ça risque aussi de détruire des monuments anciens. Le processus de classement va prendre plusieurs années. Juste le temps de profiter de Bagan avant qu'on se marche sur les pieds. Coup d'envoi, demain, des Jeux paralympiques, à Sotchi.	""	France 2	3	6	2014
Bison Futé : vendredi et samedi classés orange	Les vacances de Pâques débutent ce soir pour la zone C, les Parisiens et les Bordelais. Bison Futé a classé ce vendredi orange dans le sens des départs. Même chose demain.	""	France 2	4	11	2014
Boissettes : conflit et bruits de cloches	Jusqu'à présent, la vie de Boissettes, en Seine-et-Marne, s'écoulait paisiblement, rythmée par le tintement des cloches de l'église. Mais une lourde bataille juridique a divisé ce village de 400 habitants. Un riverain excédé par le bruit des cloches qui sonnaient toutes les demi-heures, a saisi la justice. Et depuis le 1er janvier, le carillon de l'église est réduit au silence. Les gens du village ont toujours vécu au rythme de la cloche de l'église. Boissettes a une heure de Paris, 480 âmes, et une cloche qui égrenne les heures de jour comme de nuit. A midi quand on est dans le jardin, on aime l'entendre. Une musique charmante mais on doit se plier à la loi. La petite musique a fini par titiller les nerfs d'un couple venu de la ville pour couler des jours paisibles en face de l'église. Les 12 coups à minuit s'en était trop. Le couple demande l'arrêt des cloches la nuit. Le maire refuse. La justice tranche au nom de la séparation de l'église et de l'Etat, les cloches ne doivent plus sonner du tout pour donner les heures. Comme il n'y a plus de curé, c'est l'adjoint au maire qui vient éteindre le clocher. La cloche c'est un interrupteur. Le village n'en finit pas de perdre ses repères. Nous avions un commerce, il a fermé. Nous avons eu le regroupement pédagogique, l'école a fermé. Il restait l'église avec une messe tous les mois et demi. Et puis cette cloche qui faisait battre la vie du village. Le couple qui a obtenu l'arrêt des cloches se terre dans le silence pour ne plus alimenter la guerre du clocher. Les gens du cru ne décolèrent pas. Je suis folle. Vous avez l'air remontée comme une pendule. Tout à fait, entendre les cloches c'était formidable pour moi même la nuit, cela me donnait un repère. On ne vient pas dans un village si on ne peut pas entendre ça. Nous on est venu pour ça, les bruits, les odeurs de crottins. Les cloches de Boissettes sonnaient depuis 4 siècles. Il aura fallu un couple de citadins qui rêvait de silence pour en venir à bout.	""	France 2	1	3	2014
Boko Haram : vidéo des jeunes filles kidnappées	Bienvenue à tous. C'est la première fois qu'elles apparaissent a l'image. Boko Haram a donc diffusé une vidéo d'une centaine de jeunes femmes présentées comme faisant partie des lycéennes enlevées il y a un mois Il propose de négocier leur libération. Treillis militaire et kalachnikov contre l'épaule, Abubakar Shekau, le chef de l'organisation teroriste Boko Haram, provoque, jusqu'à en sourire. On ignore à quelle date cette vidéo de propagande a été tournée. Elle montre 130 jeunes filles, voilées, qui récitent une prière sous des arbres. Nous avons choisi de masquer leurs visages. Le chef de Boko Haram dit les avoir converties à l'islam et exige, en échange de leur libération, celle de prisonniers détenus par le Nigeria. Demande immédiatement rejetée par les autorités nigérianes. Nous n'avons l'intention ni de payer une rançon ni d'acheter ces jeunes filles, car la vente d'êtres humains est un crime contre l'humanité. Les lycéennes ont été enlevées il y a un mois à Chibock, une ville reculée dans le nord-est du Nigeria. 223 jeunes filles qui fréquentaient une école chrétienne. Impossible de dire si elles sont détenues ensemble aujourd'hui. Cette nouvelle vidéo intervient une semaine après le début d'une mobilisation internationale animée par un seul message: rendez-nous nos filles.	""	France 2	5	12	2014
Bordelais : nombreux investisseurs chinois	Les Chinois investissent de plus en plus dans le vignoble français, dans le Bordelais notamment. En 5 ans, près de 75 propriétés ont été rachetées. La pionnière, c'est la famille Cheng, son héritière de 28 ans a repris le château Latour-Laguens dès 2008. Que s'est-il passé dans ce domaine de la région de Saint-Emilion. Daisy Cheng est la propriétaire du château Latour-Laguens. Fille d'un industriel, elle nous montre le domaine acheté en 2008, l'un des premiers investissements chinois dans le vignoble bordelais. On a drainé et renivelé les 5 hectares. On a replanté 5.000 pieds par hectare. Le régisseur est employé par mademoiselle Cheng, pour transformer ce petit bordeaux générique en cru de grande qualité. Les investissements sont colossaux. Ce que veut l'investisseur chinois, c'est une image de marque. J'ai compris qu'on n'attendait pas de retour sur investissement avec les travaux effectués dans la propriété viticole ou sur le château. On attendait surtout de créer une vitrine. Le château n'est plus seulement une propriété viticole. C'est une enseigne : 60 boutiques Latour-Laguens commercialisent la production, mais aussi de nombreux vins. Le petit château du Bordelais est devenu une marque, symbole de bon goût. Les clients pensent que c'est une marque traditionnelle française, avec un bon rapport qualité-prix. Pour eux, c'est un produit français. Pour ce journaliste spécialisé, acheter un château du Bordelais sert à mieux vendre le vin en Chine. Ces investisseurs ont leur réseau de distribution en Chine. Ils produisent ici et assurent une traçabilité à leurs clients chinois, car il y a un gros problème de contrefaçon en Chine. Ils disent produire à Bordeaux et contrôler le vin de A à Z. Aujourd'hui, 1% du vignoble bordelais est possédé oar des Chinois Mademoiselle Cheng veut transformer son joli château en centre d'oenotourisme, car pour elle, les Chinois seront de plus en plus des amateurs de bordeaux.	""	France 2	3	27	2014
